,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
117,3,6,75,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,79,4,24778,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,AV,0
118,4,9,78,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,75,5,22644,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,AV,0
119,5,11,83,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,78,6,22822,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,AV,0
120,6,12,97,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,83,7,21500,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,AV,0
121,7,14,82,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,97,8,22721,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,AV,0
122,8,16,72,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,82,9,22372,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,AV,0
123,9,18,72,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,72,10,23170,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,AV,0
124,10,20,78,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,72,11,23115,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,AV,0
125,11,22,91,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,78,12,22767,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,AV,0
126,12,25,78,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,91,13,24347,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,AV,0
127,13,28,99,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,78,14,23885,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,AV,0
128,14,29,79,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,99,15,26617,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,AV,0
129,15,31,77,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,79,16,25288,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,AV,0
130,16,33,94,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,77,17,22666,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,AV,0
131,17,35,89,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,94,18,22308,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,AV,0
132,18,37,84,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,89,19,25604,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,AV,0
133,19,39,85,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,84,20,22825,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,AV,0
134,20,41,86,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,85,21,23146,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,AV,0
135,21,43,113,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,86,22,22031,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,AV,0
136,22,46,109,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,113,23,24588,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,AV,0
137,23,48,115,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,109,24,23230,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,AV,0
138,24,50,124,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,115,25,21179,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,AV,0
139,25,52,133,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,124,26,19569,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,AV,0
140,26,55,129,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,133,27,19756,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,AV,0
141,27,58,125,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,129,28,22835,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,AV,0
142,28,61,136,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,125,29,20335,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,AV,0
143,29,64,136,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,136,30,20814,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,AV,0
144,30,66,120,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,136,31,21600,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,AV,0
145,31,69,126,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,120,32,20497,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,AV,0
146,32,70,109,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,126,33,23930,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,AV,0
147,33,72,115,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,109,34,25162,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,AV,0
148,34,74,137,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,115,35,22327,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,AV,0
149,35,75,124,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,137,36,26000,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,AV,0
150,36,77,113,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,124,37,27071,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,AV,0
151,37,79,136,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,113,38,27357,2022-11-03,44,2022,2022-11-03,1667433600.0,2022-11-01,1,AV,0
152,38,80,161,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,136,39,24466,2022-11-10,45,2022,2022-11-10,1668038400.0,2022-11-01,1,AV,0
153,39,81,132,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,161,40,27679,2022-11-17,46,2022,2022-11-17,1668643200.0,2022-11-01,1,AV,0
154,40,82,145,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,150,45,32374,2022-12-22,51,2022,2022-12-22,1671667200.0,2022-12-01,1,AV,0
155,41,83,116,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,145,46,40820,2022-12-29,52,2022,2022-12-29,1672272000.0,2022-12-01,1,AV,0
156,42,84,115,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,116,47,38533,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,AV,0
157,43,85,140,spotify:track:4ucXeGcKKzubgHb932T6sl,AV,Confession,AV,67,115,48,32573,2023-01-12,2,2023,2023-01-12,1673481600.0,2023-01-01,1,AV,0
158,0,24,168,spotify:track:3aBjNACueEZu3S3kXxnNzv,AV,Jiggy,WM Sweden,168,-1,1,14059,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,AV,0
159,0,44,142,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,-1,1,17533,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,AV,0
160,1,54,185,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,-1,2,15293,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,AV,0
161,2,57,198,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,185,3,14087,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,AV,0
162,3,60,192,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,198,4,15531,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,AV,0
163,4,63,181,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,192,5,16115,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,AV,0
164,5,68,200,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,-1,6,14464,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,AV,0
165,6,71,185,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,-1,7,16347,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,AV,0
166,7,73,200,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,185,8,15313,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,AV,0
167,8,76,166,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,-1,9,19941,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,AV,0
168,9,78,158,spotify:track:1a5glQzge8OW5w2izckOGN,AV,No Dey Form,WM Sweden,142,166,10,20244,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,AV,0
169,0,9,61,spotify:track:5r62T0gykqv8T17ia8kMt5,Aa,Believer,Platoon,61,-1,1,31191,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
170,1,19,173,spotify:track:5r62T0gykqv8T17ia8kMt5,Aa,Believer,Platoon,61,61,2,11990,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
171,0,10,64,spotify:track:6Zop88VtnT1VtiRM3Nvk4W,Aa,Love Me Or Give Me Red Wine,Platoon,64,-1,1,30700,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
172,1,20,182,spotify:track:6Zop88VtnT1VtiRM3Nvk4W,Aa,Love Me Or Give Me Red Wine,Platoon,64,64,2,11412,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
173,0,5,36,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,-1,1,43381,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
174,1,14,101,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,36,2,20122,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
175,2,24,134,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,101,3,13922,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
176,3,31,154,spotify:track:5WeLc7gPjNabQ1AMk5lxrl,Aa,Mayana,Platoon,36,134,4,12539,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
177,0,7,55,spotify:track:4Z0qJco9CjpyKAnvLaaZWt,Aa,Morning Man,Platoon,55,-1,1,35360,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
178,1,17,148,spotify:track:4Z0qJco9CjpyKAnvLaaZWt,Aa,Morning Man,Platoon,55,55,2,14165,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
179,0,3,29,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,-1,1,45979,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
180,1,15,104,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,29,2,20003,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
181,2,26,140,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,104,3,13468,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
182,3,30,150,spotify:track:3gUNco4uLKydiO0smv2EJR,Aa,Nike,Platoon,29,140,4,12754,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
183,0,0,135,spotify:track:1mlMiJJUAABI8l8FqkASd4,Aa,Ocean,Platoon,135,-1,1,14042,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Aa,0
184,1,4,33,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,135,2,44222,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
185,2,13,95,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,33,3,21510,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
186,3,23,130,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,95,4,14573,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
187,4,29,145,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,130,5,13203,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
188,5,35,194,spotify:track:5Wq7ykCxHdnfnkmNFhaQVt,Aa,Ocean,Platoon,33,145,6,10541,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,0
189,0,6,38,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,-1,1,42979,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
190,1,16,108,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,38,2,19308,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
191,2,25,139,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,108,3,13488,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
192,3,32,156,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,139,4,12428,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
193,4,41,193,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,-1,5,10749,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Aa,0
194,5,43,191,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,193,6,11852,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Aa,0
195,6,45,164,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,191,7,14292,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Aa,0
196,7,47,122,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,164,8,16103,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Aa,0
197,8,49,149,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,122,9,14767,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Aa,0
198,9,51,149,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,149,10,14524,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Aa,0
199,10,53,151,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,149,11,14463,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Aa,0
200,11,55,156,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,151,12,14248,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Aa,0
201,12,57,155,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,156,13,14512,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Aa,0
202,13,59,199,spotify:track:1p8MK9zOu7tfDJeS0qk2MM,Aa,Show Me Off,Platoon,38,155,14,12428,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Aa,0
203,0,8,56,spotify:track:72CSCjFfMXe0PRJBioy7d0,"Aa, Amaarae",All I Ever Wanted,Platoon,56,-1,1,34402,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
204,1,18,151,spotify:track:72CSCjFfMXe0PRJBioy7d0,"Aa, Amaarae",All I Ever Wanted,Platoon,56,56,2,13994,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
205,0,2,27,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,-1,1,50049,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,0
206,1,12,71,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,27,2,25449,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,0
207,2,22,102,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,71,3,17990,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,0
208,3,28,114,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,102,4,16414,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,0
209,4,34,152,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,114,5,13277,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,0
210,5,37,167,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,152,6,11509,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Aa,0
211,6,39,199,spotify:track:2m8knT0EYaPGJzi3s9m4f9,"Aa, The Cavemen.",Good Times,Platoon,27,167,7,10124,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Aa,0
212,0,1,4,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,-1,1,122211,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Aa,1
213,1,11,14,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,4,2,71588,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Aa,1
214,2,21,20,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,14,3,54928,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Aa,1
215,3,27,20,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,20,4,54262,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Aa,1
216,4,33,40,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,20,5,45809,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Aa,1
217,5,36,32,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,40,6,41332,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Aa,1
218,6,38,35,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,32,7,37429,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Aa,1
219,7,40,32,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,35,8,38951,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Aa,1
220,8,42,43,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,32,9,36252,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Aa,1
221,9,44,44,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,43,10,38356,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Aa,1
222,10,46,53,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,44,11,36569,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Aa,1
223,11,48,80,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,53,12,31308,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Aa,1
224,12,50,63,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,80,13,31833,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Aa,1
225,13,52,61,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,63,14,30165,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Aa,1
226,14,54,63,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,61,15,28026,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Aa,1
227,15,56,66,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,63,16,26390,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Aa,1
228,16,58,77,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,66,17,26825,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Aa,1
229,17,60,77,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,77,18,24733,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Aa,1
230,18,61,80,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,77,19,24695,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Aa,1
231,19,62,125,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,80,20,19908,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Aa,1
232,20,63,116,spotify:track:3k9Y1OBtIdPQNqbKILvJcD,"Aa, WizKid",IDG,Platoon,4,125,21,22473,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Aa,1
233,0,113,50,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,50,-1,1,64054,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Adekunle Gold,0
234,1,117,49,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,50,2,46172,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Adekunle Gold,0
235,2,120,50,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,49,3,44076,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Adekunle Gold,0
236,3,124,62,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,50,4,39997,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Adekunle Gold,0
237,4,128,59,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,62,5,35910,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Adekunle Gold,0
238,5,132,88,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,59,6,32089,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Adekunle Gold,0
239,6,135,83,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,88,7,30985,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,Adekunle Gold,0
240,7,138,75,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,83,8,34161,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,Adekunle Gold,0
241,8,140,57,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,75,9,39442,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,Adekunle Gold,0
242,9,144,62,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,57,10,37343,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,Adekunle Gold,0
243,10,147,81,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,62,11,31789,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,Adekunle Gold,0
244,11,151,104,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,81,12,27118,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,Adekunle Gold,0
245,12,154,109,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,104,13,27277,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,Adekunle Gold,0
246,13,157,130,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,109,14,25013,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,Adekunle Gold,0
247,14,159,117,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,130,15,26496,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,Adekunle Gold,0
248,15,161,157,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,117,16,23605,2022-11-03,44,2022,2022-11-03,1667433600.0,2022-11-01,1,Adekunle Gold,0
249,16,163,153,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,157,17,25831,2022-11-10,45,2022,2022-11-10,1668038400.0,2022-11-01,1,Adekunle Gold,0
250,17,165,171,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,Adekunle Gold,5 Star,Afro Urban Records,49,153,18,23101,2022-11-17,46,2022,2022-11-17,1668643200.0,2022-11-01,1,Adekunle Gold,0
251,0,194,182,spotify:track:6gYHfdySsN4Hqvr4f0g3BX,Adekunle Gold,Do You Mind?,Adekunle Gold PS/ Def Jam,93,93,2,49626,2023-06-08,23,2023,2023-06-08,1686182400.0,2023-06-01,1,Adekunle Gold,0
