trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,1,Trans-Siberian Orchestra,Christmas Eve / Sarajevo 12/24 - Instrumental,71,spotify:track:3sBnSBnzpEYKpJYGsAIbup,Lava/Atlantic,71,142,7,4568640,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Trans-Siberian Orchestra,0
0,0,Treaty Oak Revival,Missed Call,185,spotify:track:6ybZUqlfk938oS6WeBmDab,TOR Records,67,140,36,2639073,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Treaty Oak Revival,0
0,0,Tyla,CHANEL,137,spotify:track:4VxTzYm00mg82MuoT35Ja7,Epic,137,154,2,3090894,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Tyla,0
0,0,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),163,spotify:track:7KA4W4McWYRpgf0fWsJZWB,Columbia,5,117,234,2768689,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,2,Tyler,0
0,0,Vince Guaraldi Trio,Christmas Time Is Here,25,spotify:track:3bMfUUpzUzqWp9II00yRhE,Craft Recordings,25,30,38,9530998,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Vince Guaraldi Trio,0
0,1,Vince Guaraldi Trio,Linus And Lucy,62,spotify:track:33EcmYsTQVIGRGnGPOfTwu,Craft Recordings,62,114,10,5096582,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Vince Guaraldi Trio,0
0,2,Vince Guaraldi Trio,O Tannenbaum,63,spotify:track:4YhY2qHdBmSX33uj8ms0oq,Craft Recordings,51,108,25,5047886,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Vince Guaraldi Trio,0
0,0,Wham!,Last Christmas,4,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Epic,4,4,66,19033780,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Wham!,1
0,0,Whiskey Myers,Broken Window Serenade,152,spotify:track:1VOSSXuWRcBj2rpfxNdX9v,Whiskey Myers,91,110,21,2861746,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Whiskey Myers,0
0,0,YoungBoy Never Broke Again,Nevada,147,spotify:track:2cEnKRR4dYBB2VA1mjlb1z,"Never Broke Again, LLC",83,115,16,2949979,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,YoungBoy Never Broke Again,0
0,0,Zach Bryan,Something in the Orange,158,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Warner Records,4,109,192,2812186,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Zach Bryan,0
0,1,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),143,spotify:track:4KULAymBBJcPRpk1yO4dOG,Warner Records,1,85,122,2963127,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,2,Zach Bryan,0
0,0,sombr,12 to 12,168,spotify:track:05od2qm2MTSKCHxy1GBp5W,Warner Records,12,100,22,2748037,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,sombr,0
0,1,sombr,back to friends,59,spotify:track:7qjZnBKE73H4Oxkopwulqe,Warner Records,2,24,40,5227463,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,sombr,0
0,2,sombr,undressed,196,spotify:track:0TFTAtCYhp2tQ9KcJIZb55,Warner Records,3,103,39,2564807,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,sombr,0
