,,trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
705,32,32,32,Kesha,Praying,186,spotify:track:0jdny0dhgjUwoIp5GkqEaA,Kemosabe Records/RCA Records,13,184,33,170419,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,1,Kesha,0
706,0,0,77,Khalid,8TEEN,192,spotify:track:5bgwqaRSS3M8WHWruHgSL5,"Right Hand Music Group, LLC/RCA Records",192,-1,1,152502,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,1,Khalid,0
706,1,1,79,Khalid,8TEEN,170,spotify:track:5bgwqaRSS3M8WHWruHgSL5,"Right Hand Music Group, LLC/RCA Records",170,192,2,159189,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,1,Khalid,0
707,0,0,247,Khalid,Better,16,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,"Right Hand Music Group, LLC/RCA Records",16,-1,1,898771,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,1,Khalid,1
707,1,1,248,Khalid,Better,7,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,"Right Hand Music Group, LLC/RCA Records",7,16,2,1286603,2018-09-27,39,2018,2018-09-27,1538006400.0,2018-09-01,1,Khalid,1
707,2,2,254,Khalid,Better,6,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,"Right Hand Music Group, LLC/RCA Records",6,7,3,1238638,2018-10-04,40,2018,2018-10-04,1538611200.0,2018-10-01,1,Khalid,1
707,3,3,262,Khalid,Better,6,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,"Right Hand Music Group, LLC/RCA Records",6,6,4,1251791,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,1,Khalid,1
707,4,4,265,Khalid,Better,7,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,"Right Hand Music Group, LLC/RCA Records",6,6,5,1260705,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,1,Khalid,1
707,5,5,272,Khalid,Better,4,spotify:track:2OpBganfGk2GVdSlRdxzaX,"Right Hand Music Group, LLC/RCA Records",4,7,6,1455142,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,Khalid,1
707,6,6,279,Khalid,Better,6,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,4,7,1320039,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,1,Khalid,1
707,7,7,288,Khalid,Better,9,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,6,8,1144140,2018-11-08,45,2018,2018-11-08,1541635200.0,2018-11-01,1,Khalid,1
707,8,8,294,Khalid,Better,8,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,9,9,1156751,2018-11-15,46,2018,2018-11-15,1542240000.0,2018-11-01,1,Khalid,1
707,9,9,299,Khalid,Better,8,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,8,10,1137373,2018-11-22,47,2018,2018-11-22,1542844800.0,2018-11-01,1,Khalid,1
707,10,10,307,Khalid,Better,6,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,8,11,1112542,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,1,Khalid,1
707,11,11,312,Khalid,Better,6,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,6,12,1090885,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,1,Khalid,1
707,12,12,318,Khalid,Better,9,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,6,13,1020427,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,1,Khalid,1
707,13,13,324,Khalid,Better,10,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,9,14,1047742,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,1,Khalid,1
707,14,14,330,Khalid,Better,20,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,10,15,999429,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,1,Khalid,1
707,15,15,333,Khalid,Better,8,spotify:track:6zeeWid2sgw4lap2jV61PZ,"Right Hand Music Group, LLC/RCA Records",4,20,16,1045265,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,1,Khalid,1
708,0,0,0,Khalid,Location,121,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",121,-1,1,160902,2017-03-16,11,2017,2017-03-16,1489622400.0,2017-03-01,1,Khalid,0
708,1,1,1,Khalid,Location,112,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",112,121,2,185015,2017-03-23,12,2017,2017-03-23,1490227200.0,2017-03-01,1,Khalid,0
708,2,2,2,Khalid,Location,86,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",86,112,3,224099,2017-03-30,13,2017,2017-03-30,1490832000.0,2017-03-01,1,Khalid,0
708,3,3,3,Khalid,Location,62,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",62,86,4,289575,2017-04-06,14,2017,2017-04-06,1491436800.0,2017-04-01,1,Khalid,0
708,4,4,4,Khalid,Location,57,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",57,62,5,297010,2017-04-13,15,2017,2017-04-13,1492041600.0,2017-04-01,1,Khalid,0
708,5,5,5,Khalid,Location,62,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",57,57,6,325634,2017-04-20,16,2017,2017-04-20,1492646400.0,2017-04-01,1,Khalid,0
708,6,6,6,Khalid,Location,37,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,62,7,453483,2017-04-27,17,2017,2017-04-27,1493251200.0,2017-04-01,1,Khalid,0
708,7,7,8,Khalid,Location,38,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,37,8,454340,2017-05-04,18,2017,2017-05-04,1493856000.0,2017-05-01,1,Khalid,0
708,8,8,10,Khalid,Location,44,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,38,9,431771,2017-05-11,19,2017,2017-05-11,1494460800.0,2017-05-01,1,Khalid,0
708,9,9,12,Khalid,Location,44,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,44,10,445385,2017-05-18,20,2017,2017-05-18,1495065600.0,2017-05-01,1,Khalid,0
708,10,10,14,Khalid,Location,44,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,44,11,470793,2017-05-25,21,2017,2017-05-25,1495670400.0,2017-05-01,1,Khalid,0
708,11,11,16,Khalid,Location,38,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",37,44,12,519443,2017-06-01,22,2017,2017-06-01,1496275200.0,2017-06-01,1,Khalid,0
708,12,12,19,Khalid,Location,33,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",33,38,13,571248,2017-06-08,23,2017,2017-06-08,1496880000.0,2017-06-01,1,Khalid,0
708,13,13,20,Khalid,Location,35,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",33,33,14,563617,2017-06-15,24,2017,2017-06-15,1497484800.0,2017-06-01,1,Khalid,0
708,14,14,21,Khalid,Location,33,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",33,35,15,571823,2017-06-22,25,2017,2017-06-22,1498089600.0,2017-06-01,1,Khalid,0
708,15,15,22,Khalid,Location,32,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",32,33,16,578557,2017-06-29,26,2017,2017-06-29,1498694400.0,2017-06-01,1,Khalid,0
708,16,16,24,Khalid,Location,33,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",32,32,17,588265,2017-07-06,27,2017,2017-07-06,1499299200.0,2017-07-01,1,Khalid,0
708,17,17,26,Khalid,Location,29,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",29,33,18,587527,2017-07-13,28,2017,2017-07-13,1499904000.0,2017-07-01,1,Khalid,0
708,18,18,28,Khalid,Location,28,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",28,29,19,596605,2017-07-20,29,2017,2017-07-20,1500508800.0,2017-07-01,1,Khalid,0
708,19,19,32,Khalid,Location,28,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",28,28,20,597110,2017-07-27,30,2017,2017-07-27,1501113600.0,2017-07-01,1,Khalid,0
708,20,20,34,Khalid,Location,27,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",27,28,21,662524,2017-08-03,31,2017,2017-08-03,1501718400.0,2017-08-01,1,Khalid,0
708,21,21,38,Khalid,Location,24,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,27,22,727197,2017-08-10,32,2017,2017-08-10,1502323200.0,2017-08-01,1,Khalid,0
708,22,22,40,Khalid,Location,25,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,24,23,736493,2017-08-17,33,2017,2017-08-17,1502928000.0,2017-08-01,1,Khalid,0
708,23,23,43,Khalid,Location,28,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,25,24,667701,2017-08-24,34,2017,2017-08-24,1503532800.0,2017-08-01,1,Khalid,0
708,24,24,47,Khalid,Location,36,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,28,25,646429,2017-08-31,35,2017,2017-08-31,1504137600.0,2017-08-01,1,Khalid,0
708,25,25,49,Khalid,Location,37,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,36,26,654925,2017-09-07,36,2017,2017-09-07,1504742400.0,2017-09-01,1,Khalid,0
708,26,26,52,Khalid,Location,41,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,37,27,589190,2017-09-14,37,2017,2017-09-14,1505347200.0,2017-09-01,1,Khalid,0
708,27,27,56,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,41,28,520850,2017-09-21,38,2017,2017-09-21,1505952000.0,2017-09-01,1,Khalid,0
708,28,28,58,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,29,502600,2017-09-28,39,2017,2017-09-28,1506556800.0,2017-09-01,1,Khalid,0
708,29,29,61,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,30,490614,2017-10-05,40,2017,2017-10-05,1507161600.0,2017-10-01,1,Khalid,0
708,30,30,64,Khalid,Location,49,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,31,508972,2017-10-12,41,2017,2017-10-12,1507766400.0,2017-10-01,1,Khalid,0
708,31,31,67,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,49,32,509446,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,1,Khalid,0
708,32,32,70,Khalid,Location,47,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,33,510436,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,1,Khalid,0
708,33,33,72,Khalid,Location,46,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,47,34,501121,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,1,Khalid,0
708,34,34,78,Khalid,Location,42,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,46,35,518201,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,1,Khalid,0
708,35,35,81,Khalid,Location,39,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,42,36,532729,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,1,Khalid,0
708,36,36,83,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,39,37,481638,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,1,Khalid,0
708,37,37,86,Khalid,Location,49,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,38,462157,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,1,Khalid,0
708,38,38,89,Khalid,Location,46,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,49,39,468813,2017-12-07,49,2017,2017-12-07,1512604800.0,2017-12-01,1,Khalid,0
708,39,39,91,Khalid,Location,48,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,46,40,472265,2017-12-14,50,2017,2017-12-14,1513209600.0,2017-12-01,1,Khalid,0
708,40,40,94,Khalid,Location,53,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,48,41,393191,2017-12-21,51,2017,2017-12-21,1513814400.0,2017-12-01,1,Khalid,0
708,41,41,96,Khalid,Location,93,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,53,42,319665,2017-12-28,52,2017,2017-12-28,1514419200.0,2017-12-01,1,Khalid,0
708,42,42,97,Khalid,Location,69,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,93,43,301992,2018-01-04,1,2018,2018-01-04,1515024000.0,2018-01-01,1,Khalid,0
708,43,43,101,Khalid,Location,73,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,69,44,300620,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,1,Khalid,0
708,44,44,102,Khalid,Location,70,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,73,45,306212,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,1,Khalid,0
708,45,45,107,Khalid,Location,74,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,70,46,313463,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,1,Khalid,0
708,46,46,110,Khalid,Location,78,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,74,47,305363,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,1,Khalid,0
708,47,47,113,Khalid,Location,80,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,78,48,310681,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,1,Khalid,0
708,48,48,116,Khalid,Location,86,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,80,49,308562,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,1,Khalid,0
708,49,49,119,Khalid,Location,86,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,86,50,296929,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,1,Khalid,0
708,50,50,123,Khalid,Location,89,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,86,51,282890,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,1,Khalid,0
708,51,51,131,Khalid,Location,91,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,89,52,276922,2018-03-08,10,2018,2018-03-08,1520467200.0,2018-03-01,1,Khalid,0
708,52,52,134,Khalid,Location,96,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,91,53,264937,2018-03-15,11,2018,2018-03-15,1521072000.0,2018-03-01,1,Khalid,0
708,53,53,138,Khalid,Location,107,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,96,54,260823,2018-03-22,12,2018,2018-03-22,1521676800.0,2018-03-01,1,Khalid,0
708,54,54,145,Khalid,Location,99,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,107,55,254134,2018-03-29,13,2018,2018-03-29,1522281600.0,2018-03-01,1,Khalid,0
708,55,55,149,Khalid,Location,103,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,99,56,237157,2018-04-05,14,2018,2018-04-05,1522886400.0,2018-04-01,1,Khalid,0
708,56,56,152,Khalid,Location,104,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,103,57,245192,2018-04-12,15,2018,2018-04-12,1523491200.0,2018-04-01,1,Khalid,0
708,57,57,158,Khalid,Location,104,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,104,58,243523,2018-04-19,16,2018,2018-04-19,1524096000.0,2018-04-01,1,Khalid,0
708,58,58,160,Khalid,Location,126,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,104,59,232821,2018-04-26,17,2018,2018-04-26,1524700800.0,2018-04-01,1,Khalid,0
708,59,59,163,Khalid,Location,125,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,126,60,228178,2018-05-03,18,2018,2018-05-03,1525305600.0,2018-05-01,1,Khalid,0
708,60,60,170,Khalid,Location,119,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,125,61,233217,2018-05-10,19,2018,2018-05-10,1525910400.0,2018-05-01,1,Khalid,0
708,61,61,172,Khalid,Location,119,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,119,62,227348,2018-05-17,20,2018,2018-05-17,1526515200.0,2018-05-01,1,Khalid,0
708,62,62,175,Khalid,Location,117,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,119,63,222245,2018-05-24,21,2018,2018-05-24,1527120000.0,2018-05-01,1,Khalid,0
708,63,63,182,Khalid,Location,125,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,117,64,224032,2018-05-31,22,2018,2018-05-31,1527724800.0,2018-05-01,1,Khalid,0
708,64,64,186,Khalid,Location,131,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,125,65,215597,2018-06-07,23,2018,2018-06-07,1528329600.0,2018-06-01,1,Khalid,0
708,65,65,189,Khalid,Location,142,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,131,66,208179,2018-06-14,24,2018,2018-06-14,1528934400.0,2018-06-01,1,Khalid,0
708,66,66,194,Khalid,Location,160,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,142,67,198421,2018-06-21,25,2018,2018-06-21,1529539200.0,2018-06-01,1,Khalid,0
708,67,67,195,Khalid,Location,154,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,160,68,198046,2018-06-28,26,2018,2018-06-28,1530144000.0,2018-06-01,1,Khalid,0
708,68,68,201,Khalid,Location,165,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,154,69,198087,2018-07-05,27,2018,2018-07-05,1530748800.0,2018-07-01,1,Khalid,0
708,69,69,203,Khalid,Location,156,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,165,70,195085,2018-07-12,28,2018,2018-07-12,1531353600.0,2018-07-01,1,Khalid,0
708,70,70,210,Khalid,Location,158,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,156,71,195318,2018-07-19,29,2018,2018-07-19,1531958400.0,2018-07-01,1,Khalid,0
708,71,71,213,Khalid,Location,145,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,158,72,202879,2018-07-26,30,2018,2018-07-26,1532563200.0,2018-07-01,1,Khalid,0
708,72,72,215,Khalid,Location,153,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,145,73,205607,2018-08-02,31,2018,2018-08-02,1533168000.0,2018-08-01,1,Khalid,0
708,73,73,219,Khalid,Location,176,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,153,74,199733,2018-08-09,32,2018,2018-08-09,1533772800.0,2018-08-01,1,Khalid,0
708,74,74,224,Khalid,Location,175,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,176,75,196868,2018-08-16,33,2018,2018-08-16,1534377600.0,2018-08-01,1,Khalid,0
708,75,75,228,Khalid,Location,168,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,175,76,196412,2018-08-23,34,2018,2018-08-23,1534982400.0,2018-08-01,1,Khalid,0
708,76,76,233,Khalid,Location,164,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,168,77,197101,2018-08-30,35,2018,2018-08-30,1535587200.0,2018-08-01,1,Khalid,0
708,77,77,238,Khalid,Location,176,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,164,78,193004,2018-09-06,36,2018,2018-09-06,1536192000.0,2018-09-01,1,Khalid,0
708,78,78,240,Khalid,Location,184,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,176,79,192784,2018-09-13,37,2018,2018-09-13,1536796800.0,2018-09-01,1,Khalid,0
708,79,79,246,Khalid,Location,179,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,184,80,195649,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,1,Khalid,0
708,80,80,249,Khalid,Location,179,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,179,81,194681,2018-09-27,39,2018,2018-09-27,1538006400.0,2018-09-01,1,Khalid,0
708,81,81,257,Khalid,Location,159,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,179,82,196833,2018-10-04,40,2018,2018-10-04,1538611200.0,2018-10-01,1,Khalid,0
708,82,82,261,Khalid,Location,158,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,159,83,201088,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,1,Khalid,0
708,83,83,266,Khalid,Location,160,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,158,84,206733,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,1,Khalid,0
708,84,84,268,Khalid,Location,161,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,160,85,217178,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,Khalid,0
708,85,85,282,Khalid,Location,179,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,161,86,208094,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,1,Khalid,0
708,86,86,287,Khalid,Location,185,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,179,87,203950,2018-11-08,45,2018,2018-11-08,1541635200.0,2018-11-01,1,Khalid,0
708,87,87,293,Khalid,Location,187,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,185,88,201768,2018-11-15,46,2018,2018-11-15,1542240000.0,2018-11-01,1,Khalid,0
708,88,88,300,Khalid,Location,194,spotify:track:152lZdxL1OR0ZMW6KquMif,"Right Hand Music Group, LLC/RCA Records",24,187,89,197377,2018-11-22,47,2018,2018-11-22,1542844800.0,2018-11-01,1,Khalid,0
709,0,0,271,Khalid,Motion,186,spotify:track:1gOyBTO1fDLDTH8Ap12Wyp,"Right Hand Music Group, LLC/RCA Records",186,-1,1,199193,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,Khalid,0
710,0,0,270,Khalid,Saturday Nights,80,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",80,-1,1,324587,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,Khalid,0
710,1,1,278,Khalid,Saturday Nights,98,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",80,80,2,283984,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,1,Khalid,0
710,2,2,289,Khalid,Saturday Nights,188,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",80,98,3,202597,2018-11-08,45,2018,2018-11-08,1541635200.0,2018-11-01,1,Khalid,0
710,3,3,308,Khalid,Saturday Nights,93,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",80,-1,4,291070,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,1,Khalid,0
710,4,4,314,Khalid,Saturday Nights,54,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",54,93,5,459210,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,1,Khalid,0
710,5,5,315,Khalid,Saturday Nights,48,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",48,54,6,500326,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,1,Khalid,0
710,6,6,322,Khalid,Saturday Nights,32,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",32,48,7,593386,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,1,Khalid,0
710,7,7,328,Khalid,Saturday Nights,52,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",32,32,8,622128,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,1,Khalid,0
710,8,8,334,Khalid,Saturday Nights,27,spotify:track:5kfNriitmkNE8mUbZ7gbq8,"Right Hand Music Group, LLC/RCA Records",27,52,9,673500,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,1,Khalid,0
