,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
3367,3,9,175,spotify:track:3ihIZrJreMJPjQdNLrEXnP,Lil Baby,In A Minute,Quality Control Music/Motown Records,163,-1,4,13495,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Lil Baby,0
3368,0,0,114,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,Quality Control Music/Motown Records,114,-1,1,16943,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Lil Baby,0
3369,1,2,163,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,Quality Control Music/Motown Records,114,114,2,12211,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Lil Baby,0
3370,2,4,176,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,Quality Control Music/Motown Records,114,163,3,12431,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Lil Baby,0
3371,3,6,193,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,Quality Control Music/Motown Records,114,176,4,12678,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Lil Baby,0
3372,4,8,189,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,Quality Control Music/Motown Records,114,-1,5,12204,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Lil Baby,0
3373,0,10,165,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",165,-1,1,16972,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Lil Baby,0
3374,1,11,111,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",111,165,2,24403,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Lil Baby,0
3375,2,12,80,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",80,111,3,29398,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Lil Baby,0
3376,3,13,82,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",80,80,4,31433,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Lil Baby,0
3377,4,14,75,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",75,82,5,31077,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Lil Baby,0
3378,5,15,95,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",75,75,6,30016,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Lil Baby,0
3379,6,16,102,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",75,95,7,27199,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,Lil Baby,0
3380,0,0,161,spotify:track:54VFhe501kUbDYj2OrueMp,Lil Durk,AHHH HA,Alamo,161,-1,1,11355,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Lil Durk,0
3381,1,2,95,spotify:track:2bPI4TKM4oTxl2SijUXM2J,Lil Durk,AHHH HA,Alamo,95,-1,2,19792,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3382,2,17,163,spotify:track:2bPI4TKM4oTxl2SijUXM2J,Lil Durk,AHHH HA,Alamo,95,95,3,11639,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Lil Durk,0
3383,0,8,142,spotify:track:6DPEzXUB3ZVzT2NDh7MkJt,Lil Durk,Barbarian,Alamo,142,-1,1,13439,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3384,0,13,185,spotify:track:79cq3PF1wgkDVTAFMlOjNB,Lil Durk,Blocklist,Alamo,185,-1,1,10535,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3385,0,14,191,spotify:track:4W730PJT4aw79pZ9D8BLhl,Lil Durk,Federal Nightmares,Alamo,191,-1,1,10337,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3386,0,6,127,spotify:track:4UO8Ywh6dKZVJZ9iUofEhD,Lil Durk,Golden Child,Alamo,127,-1,1,14689,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3387,0,10,156,spotify:track:4AP3P2EVKANYuJk3Fi3v6Y,Lil Durk,Grow Up/Keep It On Speaker,Alamo,156,-1,1,12280,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3388,0,5,113,spotify:track:3HWQrKGmb05pcNoTIzzBwL,Lil Durk,Headtaps,Alamo,113,-1,1,16511,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3389,0,7,137,spotify:track:1tXDziDamT0we73CTDsgsv,Lil Durk,No Interviews,Alamo,137,-1,1,13539,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3390,0,9,143,spotify:track:23PzodQrNGxbywlba84Rva,Lil Durk,Shootout @ My Crib,Alamo,143,-1,1,13391,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3391,0,11,160,spotify:track:1OybHaoLAhB6biFWfaCVDw,Lil Durk,Smoking & Thinking,Alamo,160,-1,1,12005,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3392,0,3,100,spotify:track:03cBu30KbreokkrclGPQf8,Lil Durk,Started From,Alamo,100,-1,1,18173,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Lil Durk,0
3393,0,4,107,spotify:track:0VlpgNPHWCyh8xxLcaK2fp,"Lil Durk, Future",Petty Too (feat. Future),Alamo,107,-1,1,17386,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,2,Lil Durk,0
3394,1,18,198,spotify:track:0VlpgNPHWCyh8xxLcaK2fp,"Lil Durk, Future",Petty Too (feat. Future),Alamo,107,107,2,10362,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,2,Lil Durk,0
3395,0,1,91,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,-1,1,20237,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,2,Lil Durk,0
3396,1,16,117,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,91,2,16052,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,2,Lil Durk,0
3397,2,19,150,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,117,3,13519,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,2,Lil Durk,0
3398,3,20,153,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,150,4,12953,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,2,Lil Durk,0
3399,4,21,124,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,153,5,15831,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,2,Lil Durk,0
3400,5,22,99,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,124,6,18873,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,2,Lil Durk,0
3401,6,23,111,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,99,7,17790,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,2,Lil Durk,0
3402,7,24,122,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,111,8,17952,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,2,Lil Durk,0
3403,8,25,116,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,122,9,16523,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,2,Lil Durk,0
3404,9,26,142,spotify:track:7ohROa13QK43JBRqfCmz4P,"Lil Durk, Gunna",What Happened To Virgil (feat. Gunna),Alamo,91,116,10,16105,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,2,Lil Durk,0
