main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams
OneRepublic,Counting Stars,23646,3235,112966,11296.6,187,10,13,20411,1.0695187165775402,7.309428129829985
OneRepublic,I Ain't Worried,99472,29837,1030374,64398.375,11,16,144,69635,14.090909090909092,3.3338472366524785
OneRepublic,Rescue Me,22170,12312,1051866,17828.237288135595,24,59,170,9858,8.083333333333334,1.800682261208577
OneRepublic,Run,35135,19730,1287736,27994.260869565216,82,46,115,15405,2.402439024390244,1.7807906741003547
OneRepublic,Somebody To Love,9183,9183,9183,9183.0,187,1,0,0,1.0,1.0
OneRepublic,Someday,23141,23141,23141,23141.0,170,1,0,0,1.0,1.0
OneRepublic,Start Again (feat. Logic),9800,2770,58666,5866.6,31,10,166,7030,6.354838709677419,3.5379061371841156
OneRepublic,Sunshine,23801,23801,23801,23801.0,172,1,0,0,1.0,1.0
OneRepublic,Wanted,16013,11477,52704,13176.0,78,4,53,4536,1.6794871794871795,1.3952252330748454
Oxlade,KU LO SA - A COLORS SHOW,170940,30019,859480,78134.54545454546,7,11,146,140921,21.857142857142858,5.694393550751191
P!nk,All I Know So Far,18832,18832,18832,18832.0,189,1,0,0,1.0,1.0
P!nk,Can We Pretend (feat. Cash Cash),11268,7487,94676,9467.6,178,10,22,3781,1.1235955056179776,1.5050086817149726
P!nk,Cover Me In Sunshine,26731,18592,609340,22568.14814814815,113,27,86,8139,1.761061946902655,1.4377689328743546
P!nk,Hurts 2B Human (feat. Khalid),11859,9452,30956,10318.666666666666,73,3,27,2407,1.36986301369863,1.254655099449852
P!nk,Walk Me Home,19669,9710,517095,12311.785714285714,24,42,175,9959,8.291666666666666,2.025643666323378
P!nk,What About Us,3751,2235,35526,2960.5,143,12,56,1516,1.3916083916083917,1.6782997762863534
PARTYNEXTDOOR,BELIEVE IT,54525,17724,901307,24359.64864864865,7,37,171,36801,25.428571428571427,3.0763371699390656
PARTYNEXTDOOR,LOYAL (feat. Drake),23617,11711,250684,14746.117647058823,43,17,146,11906,4.395348837209302,2.016651011869183
PARTYNEXTDOOR,NOTHING LESS,13817,13817,13817,13817.0,145,1,0,0,1.0,1.0
PARTYNEXTDOOR,SAVAGE ANTHEM,14766,14766,14766,14766.0,128,1,0,0,1.0,1.0
PARTYNEXTDOOR,SPLIT DECISION,16874,16874,16874,16874.0,97,1,0,0,1.0,1.0
PARTYNEXTDOOR,THE NEWS,15345,15345,15345,15345.0,119,1,0,0,1.0,1.0
PARTYNEXTDOOR,TURN UP,12390,12390,12390,12390.0,173,1,0,0,1.0,1.0
Pabi Cooper,Banyana Ke Bafana,105081,31941,1178557,58927.85,8,20,127,73140,16.875,3.2898469052315207
Pabi Cooper,Isphithiphithi,106784,32683,1413475,64248.86363636364,7,22,74,74101,11.571428571428571,3.2672643270201633
Panic! At The Disco,"Hey Look Ma, I Made It",7724,7243,29775,7443.75,158,4,32,481,1.2025316455696202,1.0664089465691011
Panic! At The Disco,High Hopes,25251,3760,1704642,14087.950413223141,12,121,185,21491,16.416666666666668,6.715691489361702
Panic! At The Disco,House of Memories,28525,26264,164807,27467.833333333332,156,6,26,2261,1.1666666666666667,1.086087420042644
Panic! At The Disco,Say Amen (Saturday Night),2266,2266,2266,2266.0,164,1,0,0,1.0,1.0
Papa Roach,Last Resort,2060,2060,2060,2060.0,196,1,0,0,1.0,1.0
Pascal & Pearce,Running Wild,4892,2106,80277,3822.714285714286,76,21,118,2786,2.5526315789473686,2.3228869895536564
Passenger,Let Her Go,19403,13182,105828,17638.0,187,6,13,6221,1.0695187165775402,1.4719314216355637
Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,41949,17257,127551,25510.2,30,5,124,24692,5.133333333333334,2.4308396592687025
Paul Rosenberg,Paul - Skit,24301,6069,39754,13251.333333333334,13,3,110,18232,9.461538461538462,4.004119294776734
Pedro Cap,Calma - Remix,6994,6406,19830,6610.0,167,3,23,588,1.1377245508982037,1.09178894786138
Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),30397,10577,63357,21119.0,71,3,70,19820,1.9859154929577465,2.8738772808925024
Peruzzi,Hypertension,18659,18659,18659,18659.0,151,1,0,0,1.0,1.0
Petit Biscuit,Sunset Lover,2403,2403,2403,2403.0,190,1,0,0,1.0,1.0
Pharrell Williams,Cash In Cash Out,60671,26811,197037,39407.4,36,5,160,33860,5.444444444444445,2.2629144754018875
Pharrell Williams,Sangria Wine,6317,3531,9848,4924.0,48,2,100,2786,3.0833333333333335,1.789011611441518
Pheelz,Electricity,162517,162517,162517,162517.0,12,1,0,0,1.0,1.0
Pheelz,Finesse,71433,28634,1069143,35638.1,35,30,140,42799,5.0,2.4946916253405043
Pink Sweat$,At My Worst (feat. Kehlani),23493,19609,84542,21135.5,136,4,41,3884,1.3014705882352942,1.1980723137334897
Playboi Carti,@ MEH,34866,16101,50967,25483.5,24,2,65,18765,3.7083333333333335,2.16545556176635
Playboi Carti,Go2DaMoon (feat. Kanye West),19694,19694,19694,19694.0,165,1,0,0,1.0,1.0
Playboi Carti,M3tamorphosis (feat. Kid Cudi),19433,19433,19433,19433.0,171,1,0,0,1.0,1.0
Playboi Carti,R.I.P.,2744,2744,2744,2744.0,191,1,0,0,1.0,1.0
Playboi Carti,Rockstar Made,18298,18298,18298,18298.0,190,1,0,0,1.0,1.0
Playboi Carti,Shoota (feat. Lil Uzi Vert),3500,3095,12899,3224.75,154,4,29,405,1.1883116883116882,1.1308562197092085
Playboi Carti,Sky,29115,23279,360438,25745.571428571428,136,14,59,5836,1.4338235294117647,1.250698054040122
Playboi Carti,Slay3r,21824,21824,21824,21824.0,137,1,0,0,1.0,1.0
Polo G,21,16868,14368,139438,15493.111111111111,152,9,42,2500,1.2763157894736843,1.1739977728285078
Polo G,Bad Man (Smooth Criminal),31272,23265,80194,26731.333333333332,111,3,89,8007,1.8018018018018018,1.3441650548033526
Polo G,Black Hearted,28944,28944,28944,28944.0,101,1,0,0,1.0,1.0
Polo G,Distraction,36223,36223,36223,36223.0,90,1,0,0,1.0,1.0
Polo G,Epidemic,16909,16909,16909,16909.0,135,1,0,0,1.0,1.0
Polo G,Flex (feat. Juice WRLD),13642,13540,27182,13591.0,156,2,2,102,1.0128205128205128,1.007533234859675
Polo G,GANG GANG (with Lil Wayne),29853,19300,98516,24629.0,97,4,96,10553,1.9896907216494846,1.5467875647668394
Polo G,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),11813,11431,35016,11672.0,184,3,12,382,1.065217391304348,1.033417898696527
Polo G,Martin & Gina,22825,18931,162318,20289.75,126,8,71,3894,1.5634920634920635,1.2056943637420106
Polo G,No Return (with The Kid LAROI & Lil Durk),32175,19596,51771,25885.5,83,2,99,12579,2.1927710843373496,1.6419167176974894
Polo G,Pop Out (feat. Lil Tjay),11111,7780,55240,9206.666666666666,87,6,91,3331,2.045977011494253,1.4281491002570694
Polo G,RAPSTAR,94811,23889,2309998,45294.07843137255,3,51,184,70922,62.333333333333336,3.9688140985390765
Poo Bear,Hard 2 Face Reality,2884,2884,2884,2884.0,141,1,0,0,1.0,1.0
Pooh Shiesty,Back In Blood (feat. Lil Durk),18435,18435,18435,18435.0,200,1,0,0,1.0,1.0
Pop Smoke,44 BullDog,32484,13726,60898,20299.333333333332,32,3,147,18758,5.59375,2.366603526154743
Pop Smoke,AP - Music from the film Boogie,28135,19783,47918,23959.0,73,2,85,8352,2.164383561643836,1.422180660162766
Pop Smoke,Aim For The Moon (feat. Quavo),33061,14508,79141,19785.25,30,4,161,18553,6.366666666666666,2.2788116901020126
Pop Smoke,Bad Bitch From Tokyo (Intro),25225,25225,25225,25225.0,58,1,0,0,1.0,1.0
Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),36757,21140,57897,28948.5,57,2,116,15617,3.0350877192982457,1.7387417218543046
Pop Smoke,Brush Em (feat. Rah Swish),22005,22005,22005,22005.0,165,1,0,0,1.0,1.0
Pop Smoke,Coupe,30741,30741,30741,30741.0,81,1,0,0,1.0,1.0
Pop Smoke,Creature (feat. Swae Lee),28265,28265,28265,28265.0,46,1,0,0,1.0,1.0
Pop Smoke,Demeanor (feat. Dua Lipa),28027,28027,28027,28027.0,100,1,0,0,1.0,1.0
Pop Smoke,Diana (feat. King Combs),18352,18352,18352,18352.0,105,1,0,0,1.0,1.0
Pop Smoke,Dior,50009,14176,2778223,28641.474226804123,7,97,192,35833,28.428571428571427,3.5277229119638824
Pop Smoke,Element,20414,15203,295113,17359.58823529412,123,17,77,5211,1.6260162601626016,1.342761297112412
Pop Smoke,Enjoy Yourself (feat. Karol G),23085,13504,142965,15885.0,71,9,129,9581,2.816901408450704,1.7094934834123223
Pop Smoke,For The Night (feat. Lil Baby & DaBaby),81418,22260,2715560,42430.625,3,64,188,59158,63.666666666666664,3.65759209344115
Pop Smoke,Gangstas,29717,14075,58144,19381.333333333332,41,3,133,15642,4.2439024390243905,2.1113321492007104
Pop Smoke,Genius (feat. Lil Tjay & Swae Lee),24840,24840,24840,24840.0,126,1,0,0,1.0,1.0
Pop Smoke,Got It On Me,28612,16082,426421,21321.05,44,20,139,12530,4.159090909090909,1.7791319487625916
Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),35746,14853,1050235,26255.875,37,40,150,20893,5.054054054054054,2.406651854844139
Pop Smoke,Make It Rain,17726,17726,17726,17726.0,89,1,0,0,1.0,1.0
Pop Smoke,Make It Rain (feat. Rowdy Rebel),31128,14709,45837,22918.5,38,2,123,16419,4.2368421052631575,2.1162553538649806
Pop Smoke,Manslaughter (feat. Rick Ross & The-Dream),27235,27235,27235,27235.0,106,1,0,0,1.0,1.0
Pop Smoke,Mood Swings (feat. Lil Tjay & Summer Walker) - Remix,14840,14840,14840,14840.0,195,1,0,0,1.0,1.0
Pop Smoke,Mood Swings (feat. Lil Tjay),68164,15231,2125281,35421.35,7,60,184,52933,27.285714285714285,4.4753463331363665
Pop Smoke,More Time,27294,27294,27294,27294.0,105,1,0,0,1.0,1.0
Pop Smoke,Shake The Room (feat. Quavo),14331,11308,76211,12701.833333333334,136,6,64,3023,1.4705882352941178,1.2673328616908384
Pop Smoke,Snitching (feat. Quavo & Future),25724,25724,25724,25724.0,55,1,0,0,1.0,1.0
Pop Smoke,Something Special,30828,16608,422510,22237.36842105263,39,19,137,14220,4.512820512820513,1.85621387283237
Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),45875,24844,70719,35359.5,32,2,87,21031,3.71875,1.8465222991466752
Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),50922,18147,1429369,34032.59523809524,6,42,190,32775,32.666666666666664,2.806083650190114
Pop Smoke,"Top Shotta (feat. Pusha T, TRAVI & Beam)",20169,20169,20169,20169.0,200,1,0,0,1.0,1.0
Pop Smoke,Tunnel Vision (Outro),18152,18152,18152,18152.0,111,1,0,0,1.0,1.0
Pop Smoke,West Coast Shit (feat. Tyga & Quavo),20650,20650,20650,20650.0,84,1,0,0,1.0,1.0
Pop Smoke,What You Know Bout Love,70637,12646,2181451,35184.6935483871,5,62,194,57991,39.8,5.585718804365016
Pop Smoke,Whats Crackin (feat. Takeoff),21614,21614,21614,21614.0,172,1,0,0,1.0,1.0
Pop Smoke,Woo Baby (feat. Chris Brown),37925,22295,113434,28358.5,53,4,116,15630,3.188679245283019,1.7010540479928236
Pop Smoke,Yea Yea,26750,26750,26750,26750.0,52,1,0,0,1.0,1.0
Portable,Azaman,19609,19609,19609,19609.0,147,1,0,0,1.0,1.0
Portugal. The Man,Feel It Still,7755,1917,282936,5894.5,32,48,160,5838,6.0,4.045383411580595
Post Malone,92 Explorer,7290,2956,26180,4363.333333333333,47,6,153,4334,4.25531914893617,2.46617050067659
Post Malone,A Thousand Bad Times,27828,9325,79617,15923.4,25,5,173,18503,7.92,2.984235924932976
Post Malone,Allergic,25376,8805,59098,14774.5,34,4,165,16571,5.852941176470588,2.881998864281658
Post Malone,Ball For Me (feat. Nicki Minaj),10995,4748,96265,6417.666666666667,19,15,131,6247,7.894736842105263,2.3157118786857622
Post Malone,Better Now,23236,10990,1793093,16757.8785046729,1,107,197,12246,198.0,2.1142857142857143
Post Malone,Blame It On Me,7724,3024,19309,4827.25,43,4,132,4700,4.069767441860465,2.554232804232804
Post Malone,Candy Paint,9415,2671,91537,4358.9047619047615,30,21,164,6744,6.466666666666667,3.5248970423062524
Post Malone,Circles,71631,25090,5907896,36695.00621118012,1,161,199,46541,200.0,2.8549621363092865
Post Malone,Congratulations,10505,1305,410184,6409.125,60,64,136,9200,3.2666666666666666,8.049808429118775
Post Malone,Cooped Up (with Roddy Ricch),97304,31485,1067414,53370.7,8,20,151,65819,19.875,3.0904875337462285
Post Malone,Die For Me (feat. Future & Halsey),32759,10321,125558,17936.85714285714,20,7,150,22438,8.5,3.1740141459160935
Post Malone,Enemies (feat. DaBaby),37686,10550,259634,16227.125,13,16,185,27136,15.23076923076923,3.572132701421801
Post Malone,Go Flex,2944,2084,11803,2360.6,166,5,31,860,1.1867469879518073,1.4126679462571976
Post Malone,Goodbyes (feat. Young Thug),59789,12812,1505867,26890.48214285714,2,56,195,46977,98.5,4.666640649391196
Post Malone,Hollywood's Bleeding,43894,10890,252525,18037.5,7,14,172,33004,25.571428571428573,4.030670339761249
Post Malone,I Cannot Be (A Sadder Song) (with Gunna),34952,34952,34952,34952.0,98,1,0,0,1.0,1.0
Post Malone,I Fall Apart,10667,2462,600680,7701.025641025641,22,78,174,8205,8.909090909090908,4.332656376929326
Post Malone,I Know,17504,9765,27269,13634.5,66,2,101,7739,2.5303030303030303,1.7925243215565796
Post Malone,I Like You (A Happier Song) (with Doja Cat),85040,15570,941412,52300.666666666664,14,18,183,69470,14.071428571428571,5.461785484906872
Post Malone,I'm Gonna Be,23407,9452,47134,15711.333333333334,41,3,139,13955,4.390243902439025,2.4764071096064324
Post Malone,Insane,33950,33950,33950,33950.0,107,1,0,0,1.0,1.0
Post Malone,Internet,17330,9587,26917,13458.5,68,2,102,7743,2.5,1.8076562011056638
Post Malone,Jonestown (Interlude),5825,3117,8942,4471.0,69,2,97,2708,2.4057971014492754,1.8687840872633943
Post Malone,Lemon Tree,39166,39166,39166,39166.0,81,1,0,0,1.0,1.0
Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),29911,29911,29911,29911.0,154,1,0,0,1.0,1.0
Post Malone,Motley Crew,62386,23175,462006,35538.92307692308,11,13,172,39211,16.636363636363637,2.691952535059331
Post Malone,Myself,18812,11426,30238,15119.0,56,2,70,7386,2.25,1.646420444600035
Post Malone,On The Road (feat. Meek Mill & Lil Baby),31763,9787,116565,16652.14285714286,21,7,165,21976,8.857142857142858,3.245427608051497
Post Malone,One Right Now (with The Weeknd),71975,27353,1409612,40274.62857142857,24,35,152,44622,7.333333333333333,2.631338427229189
Post Malone,Only Wanna Be With You - Pokmon 25 Version,17791,17791,17791,17791.0,185,1,0,0,1.0,1.0
Post Malone,Otherside,8206,3338,20958,5239.5,38,4,103,4868,3.710526315789474,2.4583582983822647
Post Malone,Over Now,10980,3697,42413,6059.0,20,7,130,7283,7.5,2.9699756559372466
Post Malone,Paranoid,17266,3674,86387,7853.363636363636,6,11,179,13592,30.833333333333332,4.6995100707675554
Post Malone,Psycho (feat. Ty Dolla $ign),23958,6588,780143,10265.03947368421,1,76,199,17370,200.0,3.6366120218579234
Post Malone,Reputation,41460,41460,41460,41460.0,71,1,0,0,1.0,1.0
Post Malone,Rich & Sad,12123,3170,55738,5573.8,17,10,182,8953,11.705882352941176,3.824290220820189
Post Malone,Saint-Tropez,54228,11678,431792,23988.444444444445,4,18,168,42550,43.0,4.643603356739168
Post Malone,Same Bitches (feat. G-Eazy & YG),8629,3623,22748,5687.0,33,4,88,5006,3.6666666666666665,2.381727849848192
Post Malone,Spoil My Night (feat. Swae Lee),14802,3377,69409,6309.909090909091,9,11,191,11425,22.22222222222222,4.383180337577731
Post Malone,Staring At The Sun (feat. SZA),23848,9654,48358,16119.333333333334,38,3,133,14194,4.5,2.470271390097369
Post Malone,Stay,9969,3347,44257,6322.428571428572,24,7,152,6622,7.333333333333333,2.9784881983866147
Post Malone,Sugar Wraith,6374,2764,16739,4184.75,57,4,141,3610,3.473684210526316,2.306078147612156
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,46834,21101,5501967,28806.109947643978,1,191,198,25733,199.0,2.219515662764798
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),35076,12943,394319,20753.63157894737,17,19,171,22133,11.058823529411764,2.710036313064977
Post Malone,Takin' Shots,9884,3253,27757,5551.4,25,5,142,6631,6.68,3.0384260682446973
Post Malone,Wasting Angels (with The Kid LAROI),34405,34405,34405,34405.0,101,1,0,0,1.0,1.0
Post Malone,Wow.,46960,12584,1899264,22882.698795180724,2,83,196,34376,99.0,3.7317228226319137
Post Malone,Wow. - Remix,12247,7333,124649,9588.384615384615,69,13,125,4914,2.8115942028985508,1.6701213691531434
Post Malone,Wrapped Around Your Finger,35725,35725,35725,35725.0,95,1,0,0,1.0,1.0
Post Malone,Zack And Codeine,10975,3245,34263,5710.5,21,6,164,7730,8.80952380952381,3.3821263482280433
Post Malone,rockstar (feat. 21 Savage),19184,5738,1782885,13609.809160305344,3,131,196,13446,66.33333333333333,3.3433252004182643
Powfu,death bed (coffee for your head),47391,16839,1881142,29859.396825396827,10,63,190,30552,20.0,2.814359522536968
Prince Benza,Ngwago,21121,21102,42223,21111.5,188,2,8,19,1.0425531914893618,1.0009003885887593
Prince Kaybee,Banomoya,18484,6312,336772,10205.212121212122,25,33,175,12172,8.0,2.928390367553866
Prince Kaybee,Club Controller,4464,3336,76181,4009.5263157894738,76,19,116,1128,2.526315789473684,1.3381294964028776
Prince Kaybee,Fetch Your Life,6897,6897,6897,6897.0,200,1,0,0,1.0,1.0
Prince Kaybee,Fetch Your Life - Edit,17854,9072,680135,14169.479166666666,46,48,133,8782,3.891304347826087,1.9680335097001764
Prince Kaybee,Gugulethu,14613,7437,301956,12078.24,60,25,116,7176,2.933333333333333,1.9649052037111738
Prince Kaybee,The Weekend,8463,8463,8463,8463.0,138,1,0,0,1.0,1.0
Pusha T,Brambleton,30581,30581,30581,30581.0,120,1,0,0,1.0,1.0
Pusha T,Call My Bluff,25777,25777,25777,25777.0,183,1,0,0,1.0,1.0
Pusha T,Come Back Baby,5557,3171,8728,4364.0,70,2,122,2386,2.742857142857143,1.7524440239672028
Pusha T,Diet Coke,33045,33045,33045,33045.0,95,1,0,0,1.0,1.0
Pusha T,Dreamin Of The Past (feat. Kanye West),39625,39625,39625,39625.0,64,1,0,0,1.0,1.0
Pusha T,Hard Piano,5753,3230,8983,4491.5,68,2,119,2523,2.75,1.7811145510835913
Pusha T,If You Know You Know,8560,5670,14230,7115.0,36,2,39,2890,2.0833333333333335,1.509700176366843
Pusha T,Infrared,6555,3558,10113,5056.5,54,2,106,2997,2.962962962962963,1.842327150084317
Pusha T,Just So You Remember,30756,30756,30756,30756.0,117,1,0,0,1.0,1.0
Pusha T,Let The Smokers Shine The Coupes,30952,30952,30952,30952.0,113,1,0,0,1.0,1.0
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell Williams),46525,46525,46525,46525.0,47,1,0,0,1.0,1.0
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell),35143,35143,35143,35143.0,66,1,0,0,1.0,1.0
Pusha T,Rock N Roll (feat. Kanye West & Kid Cudi),33004,33004,33004,33004.0,96,1,0,0,1.0,1.0
Pusha T,Santeria,5818,3664,9482,4741.0,64,2,87,2154,2.359375,1.587882096069869
Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),34982,34982,34982,34982.0,83,1,0,0,1.0,1.0
Pusha T,The Games We Play,6233,4219,10452,5226.0,56,2,60,2014,2.0714285714285716,1.4773643043375206
Pusha T,What Would Meek Do?,7445,4115,11560,5780.0,43,2,80,3330,2.86046511627907,1.8092345078979344
Pushkin,Welele,73410,73410,73410,73410.0,24,1,0,0,1.0,1.0
Pushkin & Springle,Welele - Extended Version,70040,47570,250340,62585.0,23,4,50,22470,3.1739130434782608,1.4723565272230397
Q Twins,Alusafani,38084,29438,240485,34355.0,109,7,55,8646,1.5045871559633028,1.2937020178001224
Q Twins,Ziyakhala,40108,40108,40108,40108.0,72,1,0,0,1.0,1.0
Q-Mark,Paris,170183,28497,4083592,97228.38095238095,1,42,153,141686,154.0,5.971961960908166
Quality Control,Baby (Lil Baby feat. DaBaby),10835,8553,67582,9654.57142857143,121,7,63,2282,1.5206611570247934,1.266806968315211
Quality Control,Stripper Bowl,8036,8036,8036,8036.0,150,1,0,0,1.0,1.0
Quavo,FLIP THE SWITCH (feat. Drake),6625,6625,6625,6625.0,118,1,0,0,1.0,1.0
Quavo,HOTEL LOBBY (Unc & Phew),42481,28354,381875,31822.916666666668,75,12,120,14127,2.6,1.4982365803766664
Quavo,LOSE IT (feat. Lil Baby),5987,5987,5987,5987.0,147,1,0,0,1.0,1.0
Quavo,PASS OUT (feat. 21 Savage),15757,6893,22650,11325.0,21,2,100,8864,5.761904761904762,2.285942260264036
Quavo,WORKIN ME,7908,4616,59222,5922.2,87,10,105,3292,2.206896551724138,1.7131715771230502
Queen,Another One Bites The Dust - Remastered 2011,8676,2134,193465,7165.37037037037,115,27,77,6542,1.6695652173913043,4.0656044985941895
Queen,Bohemian Rhapsody - Remastered 2011,15091,6254,677714,11110.065573770491,42,61,158,8837,4.761904761904762,2.4130156699712186
Queen,Don't Stop Me Now - Remastered 2011,7944,6026,134464,7077.0526315789475,118,19,76,1918,1.6440677966101696,1.3182874211749087
Queen,Somebody To Love - Remastered 2011,6446,5741,30487,6097.4,182,5,10,705,1.054945054945055,1.1228009057655461
Queen,Under Pressure - Remastered 2011,7537,6275,97904,6993.142857142857,134,14,62,1262,1.462686567164179,1.2011155378486056
R. Kelly,Ignition - Remix,2643,2180,14576,2429.3333333333335,154,6,42,463,1.2727272727272727,1.2123853211009175
R3HAB,All Around The World (La La La),10234,7835,47823,9564.6,103,5,58,2399,1.5631067961165048,1.3061901723037652
R3HAB,Flames (with ZAYN),9915,9915,9915,9915.0,191,1,0,0,1.0,1.0
R3HAB,Lullaby,4630,1008,46662,3589.3846153846152,59,13,127,3622,3.152542372881356,4.593253968253968
ROS,On The Ground,18805,18805,18805,18805.0,192,1,0,0,1.0,1.0
ROSALA,TKN (feat. Travis Scott),21692,12514,112962,16137.42857142857,69,7,101,9178,2.463768115942029,1.7334185712002557
Rae Sremmurd,Bedtime Stories (feat. The Weeknd) - From SR3MM,3974,3974,3974,3974.0,124,1,0,0,1.0,1.0
Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,5917,2832,12434,4144.666666666667,64,3,108,3085,2.6875,2.0893361581920904
Rae Sremmurd,Chanel (feat. Swae Lee & Pharrell) - From Jxmtro,2551,2551,2551,2551.0,163,1,0,0,1.0,1.0
Rae Sremmurd,Guatemala - From Swaecation,4964,2885,25752,3678.8571428571427,83,7,115,2079,2.3855421686746987,1.720623916811092
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,6084,3740,75119,5007.933333333333,35,15,134,2344,4.828571428571428,1.6267379679144385
Rae Sremmurd,Up In My Cocina - From SR3MM,2992,2992,2992,2992.0,176,1,0,0,1.0,1.0
Rag'n'Bone Man,Human,4086,2316,31975,3552.777777777778,128,9,63,1770,1.4921875,1.7642487046632125
RealestK,WFM,45181,24682,359134,32648.545454545456,52,11,147,20499,3.826923076923077,1.8305242686978365
Red Hot Chili Peppers,Under the Bridge,3171,3171,3171,3171.0,198,1,0,0,1.0,1.0
Reece Madlisa,Iyntsimbi zase envy,65980,24393,1970569,45827.186046511626,27,43,172,41587,7.37037037037037,2.7048743491985405
Reece Madlisa,Jazzidisciples (Zlele),55302,17887,987958,36591.03703703704,15,27,146,37415,10.733333333333333,3.0917426063621622
Reece Madlisa,Megalo,70043,27486,1124101,44964.04,28,25,160,42557,6.714285714285714,2.5483155060758205
Reece Madlisa,Sithi Sithi,67696,19932,951956,39664.833333333336,6,24,107,47764,18.833333333333332,3.3963475817780453
Reekado Banks,Ozumba Mbadiwe,17191,17191,17191,17191.0,176,1,0,0,1.0,1.0
Regard,Ride It,30030,10193,1957988,22505.6091954023,22,87,174,19837,8.909090909090908,2.9461395075051504
Regard,Secrets,17487,13111,103813,14830.42857142857,154,7,42,4376,1.2727272727272727,1.3337655403859354
Regard,You,19415,18832,38247,19123.5,170,2,17,583,1.1,1.0309579439252337
Regi,Ellie,11136,5954,67674,8459.25,23,8,57,5182,3.4782608695652173,1.8703392677191804
Regi,Summer Life,19811,9803,52575,13143.75,55,4,131,10008,3.381818181818182,2.0209119657247783
Regi,Where Did You Go (Summer Love),14414,4537,93388,9338.8,8,10,108,9877,14.5,3.176989199911836
Rema,Calm Down,43642,27372,373369,33942.63636363636,62,11,120,16270,2.935483870967742,1.5944030396025135
Rema,Calm Down (with Selena Gomez),67722,30440,294721,49120.166666666664,28,6,114,37282,5.071428571428571,2.2247700394218133
Rema,Soundgasm,17390,17390,17390,17390.0,172,1,0,0,1.0,1.0
Rema,Time N Affection,17351,17351,17351,17351.0,173,1,0,0,1.0,1.0
Reminisce,Hustle,27411,27411,27411,27411.0,95,1,0,0,1.0,1.0
Ren,Vrystaat Vlaktes,19303,18099,37402,18701.0,180,2,18,1204,1.1,1.0665230123211227
Rethabile Khumalo,Ntyilo Ntyilo,37221,16723,583374,23334.96,49,25,150,20498,4.061224489795919,2.2257370089098845
Riaan Benad,Haai Haai,26441,26441,26441,26441.0,177,1,0,0,1.0,1.0
Riaan Benad,Rowwe Bliksem,53693,31225,1416834,40480.97142857143,35,35,115,22468,4.285714285714286,1.7195516413130505
Riaan Benad,Spontaan,31118,17075,2080616,25067.66265060241,95,83,105,14043,2.1052631578947367,1.8224304538799414
Riaan Benad,Vat 'n Bietjie,39745,18354,2206031,29413.746666666666,69,75,125,21391,2.8115942028985508,2.1654680178707637
Rich The Kid,4 Phones,8043,8043,8043,8043.0,161,1,0,0,1.0,1.0
Rich The Kid,End Of Discussion (feat. Lil Wayne),3013,3013,3013,3013.0,112,1,0,0,1.0,1.0
Rich The Kid,Leave Me,4216,3570,7786,3893.0,147,2,46,646,1.3129251700680271,1.180952380952381
Rich The Kid,New Freezer (feat. Kendrick Lamar),3108,1070,11584,2316.8,80,5,99,2038,2.2375,2.904672897196262
Rich The Kid,Plug Walk,9791,1038,156070,6502.916666666667,16,24,158,8753,10.875,9.432562620423893
Rich The Kid,Splashin,10054,5992,93077,7756.416666666667,93,12,99,4062,2.064516129032258,1.6779038718291055
Rick Ross,Act a Fool (feat. Wale),8633,8633,8633,8633.0,162,1,0,0,1.0,1.0
Rick Ross,BIG TYME (feat. Swizz Beatz),7951,7951,7951,7951.0,195,1,0,0,1.0,1.0
Rick Ross,Bogus Charms (feat. Meek Mill),8199,8199,8199,8199.0,177,1,0,0,1.0,1.0
Rick Ross,Gold Roses (feat. Drake),32334,9676,105345,17557.5,11,6,148,22658,14.454545454545455,3.3416701116163705
Rick Ross,Rich Nigga Lifestyle (feat. Nipsey Hussle & Teyana Taylor),7924,7924,7924,7924.0,198,1,0,0,1.0,1.0
Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),8266,8266,8266,8266.0,174,1,0,0,1.0,1.0
Rick Ross,Summer Reign (feat. Summer Walker),8859,8859,8859,8859.0,156,1,0,0,1.0,1.0
Ricus Nel,Boerepompie (feat. Snotkop),23619,7403,538274,13128.634146341463,88,41,112,16216,2.272727272727273,3.190463325678779
