main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels,main_art_track,entry rank
Big Zulu,Voicemail,31,93,115,11,84,41,48167,1,0,31,94319,28281.0,86435.0,28811.666666666668,183.0,3.0,12.0,1377.0,1.0655737704918034,1.04868993317068,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,32,94,105,11,115,42,57407,1,0,-10,94319,31658.0,235199.0,33599.857142857145,126.0,7.0,63.0,3286.0,1.5,1.1037968286057236,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,33,95,104,11,105,43,59990,1,0,-1,94319,28753.0,1944620.0,42274.34782608696,65.0,46.0,106.0,32667.0,2.6307692307692307,2.136124926094668,3,Big ZuluVoicemail,52
Big Zulu,Voicemail,34,96,128,11,104,44,49244,1,0,24,94319,32611.0,613735.0,38358.4375,57.0,16.0,124.0,17382.0,3.175438596491228,1.5330103339364018,3,Big ZuluVoicemail,52
Billie Eilish,Happier Than Ever,41,973,173,7,-1,42,26584,1,1,2,29840,28120.0,1582369.0,40573.5641025641,93.0,39.0,105.0,32123.0,2.129032258064516,2.142354196301565,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,42,976,182,7,-1,43,26855,1,1,9,29840,28249.0,1199126.0,39970.86666666667,109.0,30.0,86.0,21569.0,1.7889908256880733,1.7635314524407943,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,43,980,157,7,182,44,29840,1,1,-25,29840,38534.0,209208.0,52302.0,71.0,4.0,121.0,21863.0,2.704225352112676,1.5673690766595734,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,44,983,187,7,157,45,29002,1,1,30,29840,39700.0,479542.0,47954.2,93.0,10.0,92.0,21158.0,1.989247311827957,1.5329471032745592,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,45,985,189,7,187,46,29396,1,1,2,29840,44520.0,693908.0,63082.545454545456,42.0,11.0,126.0,63125.0,4.0,2.417902066486972,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,46,988,177,7,189,47,28768,1,1,-12,29840,27114.0,257548.0,28616.444444444445,168.0,9.0,29.0,2782.0,1.1726190476190477,1.1026038209043298,2,Billie EilishHappier Than Ever,173
Billie Eilish,Happier Than Ever,47,990,173,7,177,48,29488,1,1,-4,29840,30944.0,474656.0,52739.555555555555,14.0,9.0,176.0,56962.0,13.571428571428571,2.8408092037228543,2,Billie EilishHappier Than Ever,173
Billie Eilish,TV,1,982,156,52,52,2,31119,1,0,104,31119,39231.0,1002178.0,77090.61538461539,13.0,13.0,170.0,87375.0,14.076923076923077,3.227192781218934,2,Billie EilishTV,156
Billie Eilish,everything i wanted,76,987,171,2,-1,77,29107,1,1,-28,29266,40431.0,135146.0,45048.666666666664,100.0,3.0,84.0,12821.0,1.84,1.3171081595805199,2,Billie Eilisheverything i wanted,171
Billie Eilish,everything i wanted,77,991,181,2,171,78,29002,1,1,10,29266,34693.0,117317.0,39105.666666666664,150.0,3.0,45.0,7378.0,1.3,1.2126653791831206,2,Billie Eilisheverything i wanted,171
Billie Eilish,everything i wanted,78,994,199,2,-1,79,29266,1,1,18,29266,38545.0,80959.0,40479.5,176.0,2.0,15.0,3869.0,1.0852272727272727,1.1003761836814114,2,Billie Eilisheverything i wanted,171
Billie Eilish,everything i wanted,79,997,194,2,199,80,28020,1,1,-5,29266,28463.0,57237.0,28618.5,152.0,2.0,29.0,311.0,1.1907894736842106,1.0109264659382355,2,Billie Eilisheverything i wanted,171
Billie Eilish,lovely (with Khalid),212,967,77,22,92,214,38919,1,0,-15,78989,27625.0,487226.0,30451.625,105.0,16.0,83.0,6090.0,1.7904761904761906,1.2204524886877828,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),213,968,79,22,77,215,39259,1,0,2,78989,61445.0,2367031.0,84536.82142857143,6.0,28.0,94.0,103941.0,16.666666666666668,2.6916103832695906,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),214,969,66,22,79,216,42185,1,0,-13,78989,33690.0,192776.0,48194.0,42.0,4.0,140.0,31554.0,4.333333333333333,1.9365983971504899,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),215,970,91,22,66,217,40822,1,0,25,78989,28437.0,88641.0,29547.0,148.0,3.0,32.0,2149.0,1.2162162162162162,1.0755705594823646,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),216,971,101,22,91,218,37674,1,0,10,78989,33335.0,194910.0,48727.5,39.0,4.0,147.0,34573.0,4.769230769230769,2.0371381430928452,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),217,972,92,22,101,219,34499,1,0,-9,78989,45096.0,45096.0,45096.0,111.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),218,974,93,22,92,220,37881,1,0,1,78989,37936.0,289952.0,57990.4,23.0,5.0,135.0,48546.0,6.869565217391305,2.2796815689582455,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),219,975,81,22,93,221,38682,1,0,-12,78989,37568.0,225159.0,56289.75,26.0,4.0,116.0,41153.0,5.461538461538462,2.09542695911414,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),220,978,74,22,81,222,42656,1,0,-7,78989,38260.0,88195.0,44097.5,81.0,2.0,75.0,11675.0,1.9259259259259258,1.3051489806586514,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),221,981,80,22,74,223,45182,1,0,6,78989,36498.0,271213.0,54242.6,29.0,5.0,138.0,39706.0,5.758620689655173,2.0878952271357334,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),222,984,50,22,80,224,52525,1,0,-30,78989,40775.0,95164.0,47582.0,66.0,2.0,67.0,13614.0,2.015151515151515,1.3338810545677497,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),223,986,46,22,50,225,50049,1,0,-4,78989,34310.0,214197.0,53549.25,31.0,4.0,140.0,41238.0,5.516129032258065,2.2019236374234916,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),224,989,49,22,46,226,51820,1,0,3,78989,42225.0,42225.0,42225.0,125.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),225,992,69,22,49,227,49002,1,0,20,78989,36966.0,150370.0,50123.333333333336,41.0,3.0,126.0,29075.0,4.073170731707317,1.786533571389926,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),226,993,69,22,69,228,48844,1,0,0,78989,32654.0,194486.0,48621.5,38.0,4.0,160.0,35382.0,5.2105263157894735,2.083542598150303,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),227,995,66,22,69,229,46415,1,0,-3,78989,44514.0,89969.0,44984.5,184.0,2.0,0.0,941.0,1.0,1.0211394168126882,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),228,998,71,22,66,230,45209,1,0,5,78989,38295.0,1209071.0,67170.61111111111,18.0,18.0,149.0,54259.0,9.277777777777779,2.4168690429559994,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),229,999,76,22,71,231,45628,1,0,5,78989,33902.0,2156349.0,43126.98,68.0,50.0,108.0,20819.0,2.588235294117647,1.6140935638015457,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),230,1000,65,22,76,232,50108,1,0,-11,78989,27656.0,298042.0,29804.2,123.0,10.0,75.0,3267.0,1.6097560975609757,1.1181298814000578,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),231,1001,61,22,65,233,50095,1,0,-4,78989,33483.0,652822.0,40801.375,159.0,16.0,40.0,14028.0,1.251572327044025,1.4189588746528088,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),232,1002,50,22,61,234,53467,1,0,-11,78989,40182.0,179472.0,59824.0,50.0,3.0,114.0,37976.0,3.28,1.9450997959285252,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),233,1004,69,22,50,235,51073,1,0,19,78989,39675.0,2510557.0,52303.270833333336,24.0,48.0,172.0,23852.0,8.166666666666666,1.601184625078765,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),234,1006,58,22,69,236,56560,1,0,-11,78989,27255.0,84113.0,28037.666666666668,156.0,3.0,38.0,2290.0,1.2435897435897436,1.084021280498991,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),235,1008,72,22,58,237,54409,1,0,14,78989,30150.0,2166279.0,43325.58,57.0,50.0,134.0,26544.0,3.3508771929824563,1.8803980099502489,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),236,1010,61,22,72,238,55383,1,0,-11,78989,57792.0,57792.0,57792.0,97.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),237,1012,69,22,61,239,52084,1,0,8,78989,40228.0,2425877.0,48517.54,52.0,50.0,79.0,23722.0,2.519230769230769,1.5896887739882668,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),238,1013,69,22,69,240,55922,1,0,0,78989,26836.0,991507.0,36722.48148148148,69.0,27.0,128.0,17130.0,2.8550724637681157,1.6383216574750334,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),239,1014,97,22,69,241,51486,1,0,28,78989,28612.0,3080901.0,61618.02,35.0,50.0,121.0,64341.0,4.457142857142857,3.2487417866629387,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),240,1015,127,22,97,242,48641,1,0,30,78989,64003.0,607584.0,75948.0,42.0,8.0,46.0,31997.0,2.0952380952380953,1.499929690795744,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),241,1016,110,22,127,243,47946,1,0,-17,78989,160582.0,160582.0,160582.0,15.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),242,1017,131,22,110,244,50034,1,0,21,78989,42445.0,111218.0,55609.0,83.0,2.0,97.0,26328.0,2.1686746987951806,1.6202850748026858,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),243,1018,85,22,131,245,54909,1,0,-46,78989,27803.0,750535.0,35739.76190476191,89.0,21.0,111.0,12631.0,2.247191011235955,1.4543034924288747,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),244,1019,74,22,85,246,55000,1,0,-11,78989,43888.0,137423.0,45807.666666666664,162.0,3.0,29.0,4253.0,1.1790123456790123,1.0969057601166605,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),245,1020,65,22,74,247,57046,1,0,-9,78989,27991.0,600643.0,30032.15,138.0,20.0,45.0,5193.0,1.326086956521739,1.1855239184023436,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),246,1021,76,22,65,248,57587,1,0,11,78989,27131.0,508146.0,29890.941176470587,118.0,17.0,74.0,11278.0,1.6271186440677967,1.4156868526777486,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),247,1022,94,22,76,249,60494,1,0,18,78989,27248.0,2199078.0,44879.142857142855,80.0,49.0,114.0,40516.0,2.425,2.4869348209042865,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),248,1023,76,22,94,250,65136,1,0,-18,78989,27355.0,728661.0,31680.91304347826,118.0,23.0,82.0,8075.0,1.694915254237288,1.2951928349479072,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),249,1024,66,22,76,251,63400,1,0,-10,78989,32904.0,430605.0,39145.90909090909,127.0,11.0,69.0,12868.0,1.5433070866141732,1.3910770726963286,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),250,1025,84,22,66,252,59969,1,0,18,78989,35670.0,1280499.0,53354.125,51.0,24.0,142.0,41652.0,3.784313725490196,2.167703952901598,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),251,1026,72,22,84,253,69448,1,0,-12,78989,29551.0,767433.0,31976.375,108.0,24.0,88.0,8806.0,1.8148148148148149,1.2979932997191297,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),252,1027,66,22,72,254,72267,1,0,-6,78989,38040.0,1812884.0,45322.1,36.0,40.0,160.0,19110.0,5.444444444444445,1.502365930599369,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),253,1028,78,22,66,255,66601,1,0,12,78989,27352.0,2463156.0,49263.12,45.0,50.0,136.0,32999.0,4.022222222222222,2.2064565662474407,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),254,1029,68,22,78,256,75957,1,0,-10,78989,62703.0,587197.0,73399.625,54.0,8.0,43.0,25575.0,1.7962962962962963,1.4078752212812784,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),255,1030,67,22,68,257,75053,1,0,-1,78989,29814.0,901937.0,40997.13636363636,78.0,22.0,120.0,23270.0,2.5384615384615383,1.7805058026430536,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),256,1032,78,22,67,258,68999,1,0,11,78989,41181.0,41181.0,41181.0,82.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),257,1033,78,22,78,259,66879,1,0,0,78989,39754.0,39754.0,39754.0,196.0,1.0,0.0,0.0,1.0,1.0,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),258,1034,63,22,78,260,71637,1,0,-15,78989,38833.0,87017.0,43508.5,132.0,2.0,57.0,9351.0,1.4318181818181819,1.2408003502175984,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),259,1037,72,22,63,261,74605,1,0,9,78989,75223.0,232775.0,77591.66666666667,57.0,3.0,14.0,5255.0,1.2456140350877194,1.0698589527139306,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),260,1039,68,22,72,262,78772,1,0,-4,78989,34160.0,72791.0,36395.5,153.0,2.0,21.0,4471.0,1.1372549019607843,1.130884074941452,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,lovely (with Khalid),261,1041,55,22,68,263,78989,1,0,-13,78989,28201.0,231331.0,33047.28571428572,72.0,7.0,122.0,14676.0,2.6944444444444446,1.5204070777632,3,Billie Eilishlovely (with Khalid),77
Billie Eilish,ocean eyes,74,1036,195,92,-1,75,38099,1,0,-2,38099,506940.0,506940.0,506940.0,1.0,1.0,0.0,0.0,1.0,1.0,2,Billie Eilishocean eyes,195
Billie Eilish,when the party's over,124,996,160,11,-1,125,29925,1,0,-35,48091,160939.0,2553296.0,232117.81818181818,1.0,11.0,8.0,123750.0,9.0,1.7689248721565314,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,125,1003,136,11,-1,126,35896,1,0,-24,48091,30688.0,30688.0,30688.0,178.0,1.0,0.0,0.0,1.0,1.0,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,126,1005,163,11,136,127,34254,1,0,27,48091,34881.0,1903515.0,67982.67857142857,4.0,28.0,186.0,86594.0,47.5,3.4825549726211977,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,127,1007,189,11,163,128,34591,1,0,26,48091,194354.0,1094479.0,218895.8,4.0,5.0,2.0,49018.0,1.5,1.2522098850551056,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,128,1009,195,11,189,129,34677,1,0,6,48091,35476.0,267832.0,38261.71428571428,139.0,7.0,61.0,7545.0,1.4388489208633093,1.2126789942496337,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,129,1011,199,11,195,130,33524,1,0,4,48091,28507.0,566310.0,37754.0,63.0,15.0,97.0,17521.0,2.5396825396825395,1.6146209702879994,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,130,1031,183,11,-1,131,45537,1,0,-16,48091,31506.0,503303.0,38715.61538461538,111.0,13.0,86.0,15955.0,1.7747747747747749,1.50641147717895,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,131,1035,150,11,-1,132,43155,1,0,-33,48091,42232.0,136050.0,45350.0,143.0,3.0,39.0,6323.0,1.2727272727272727,1.1497205910210266,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,132,1038,149,11,150,133,48091,1,0,-1,48091,34813.0,114029.0,38009.666666666664,175.0,3.0,19.0,4963.0,1.1085714285714285,1.142561686726223,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,133,1040,151,11,149,134,47910,1,0,2,48091,26643.0,288642.0,32071.333333333332,74.0,9.0,121.0,13378.0,2.635135135135135,1.5021206320609541,2,Billie Eilishwhen the party's over,160
Billie Eilish,when the party's over,134,1042,141,11,151,135,47907,1,0,-10,48091,34419.0,1665920.0,52060.0,9.0,32.0,176.0,55918.0,20.555555555555557,2.6246259333507655,2,Billie Eilishwhen the party's over,160
Bing Crosby,White Christmas,4,4,197,70,-1,5,38976,1,0,33,38976,34643.0,564340.0,56434.0,25.0,10.0,164.0,42247.0,7.56,2.219496002078342,2,Bing CrosbyWhite Christmas,197
Black Eyed Peas,I Gotta Feeling,1,18,173,173,-1,2,37797,1,0,-14,37797,36828.0,3215930.0,86917.02702702703,1.0,37.0,189.0,131077.0,190.0,4.559166938199196,2,Black Eyed PeasI Gotta Feeling,173
Blaq Diamond,Qoma,1,73,81,81,100,2,44975,1,0,-19,83312,27377.0,115625.0,28906.25,184.0,4.0,16.0,2928.0,1.0869565217391304,1.1069510903313,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,2,74,107,81,81,3,39235,1,0,26,83312,34708.0,274968.0,68742.0,23.0,4.0,171.0,105618.0,8.434782608695652,4.043044831162844,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,3,75,76,76,107,4,44803,1,0,-31,83312,43432.0,43432.0,43432.0,135.0,1.0,0.0,0.0,1.0,1.0,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,4,76,86,76,76,5,44912,1,0,10,83312,35672.0,71611.0,35805.5,155.0,2.0,23.0,267.0,1.1483870967741936,1.0074848620766987,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,5,77,94,76,86,6,45150,1,0,8,83312,28699.0,60236.0,30118.0,130.0,2.0,46.0,2838.0,1.353846153846154,1.0988884630126485,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,6,78,63,63,94,7,54886,1,0,-31,83312,27662.0,741205.0,32226.304347826088,89.0,23.0,108.0,9157.0,2.2134831460674156,1.3310317402935434,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,7,79,74,63,63,8,53644,1,0,11,83312,26421.0,116063.0,29015.75,119.0,4.0,79.0,6061.0,1.6638655462184875,1.22940085538019,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,8,80,74,63,74,9,51146,1,0,0,83312,26375.0,704332.0,30623.130434782608,147.0,23.0,53.0,8949.0,1.3605442176870748,1.339298578199052,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,9,81,64,63,74,10,53518,1,0,-10,83312,28040.0,28040.0,28040.0,181.0,1.0,0.0,0.0,1.0,1.0,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,10,82,59,59,64,11,61806,1,0,-5,83312,40572.0,394087.0,43787.444444444445,113.0,9.0,57.0,7564.0,1.5044247787610618,1.18643399388741,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,11,83,79,59,59,12,57726,1,0,20,83312,31332.0,204983.0,40996.6,41.0,5.0,126.0,23400.0,4.073170731707317,1.746840291076216,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,12,84,121,59,79,13,50530,1,0,42,83312,29714.0,1071013.0,36931.48275862069,64.0,29.0,130.0,20292.0,3.03125,1.682910412600121,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,13,85,80,59,121,14,55513,1,0,-41,83312,48848.0,98137.0,49068.5,148.0,2.0,6.0,441.0,1.0405405405405406,1.0090280052407468,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,14,86,90,59,80,15,60718,1,0,10,83312,29971.0,102394.0,34131.333333333336,88.0,3.0,109.0,9244.0,2.2386363636363638,1.308431483767642,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,15,87,80,59,90,16,57788,1,0,-10,83312,27706.0,420969.0,38269.90909090909,132.0,11.0,67.0,22636.0,1.5075757575757576,1.8170071464664694,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,16,88,109,59,80,17,44623,1,0,29,83312,38358.0,400664.0,44518.22222222222,114.0,9.0,78.0,10100.0,1.6842105263157894,1.263308827363262,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,17,89,110,59,109,18,42109,1,0,1,83312,40869.0,1319839.0,47137.107142857145,56.0,28.0,142.0,11683.0,3.5357142857142856,1.2858645917443539,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,18,90,78,59,110,19,56373,1,0,-32,83312,28420.0,28420.0,28420.0,163.0,1.0,0.0,0.0,1.0,1.0,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,19,91,91,59,78,20,62047,1,0,13,83312,49662.0,99885.0,49942.5,135.0,2.0,14.0,561.0,1.1037037037037036,1.011296363416697,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,20,92,112,59,91,21,51204,1,0,21,83312,25035.0,198446.0,28349.428571428572,152.0,7.0,48.0,5213.0,1.3157894736842106,1.2082284801278211,3,Blaq DiamondQoma,81
Blaq Diamond,Qoma,21,93,124,59,112,22,46474,1,0,12,83312,72885.0,500129.0,100025.8,24.0,5.0,37.0,51556.0,2.5416666666666665,1.7073609110242163,3,Blaq DiamondQoma,81
