trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,11,"Asake, Tiakola",BADMAN GANGSTA,52,spotify:track:0FU7ERQTOECwmEIaWDgdIG,GIRAN Republic,1,49,21,439527,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Asake,0
0,12,"Asake, Wizkid",MMS,57,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,YBNL Nation / EMPIRE,1,57,72,408838,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Asake,0
0,0,Ayo Maff,Are you there?,114,spotify:track:10y7iW3rc8bzGbhAC3mNPA,AYO MAFF,3,117,70,263497,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Ayo Maff,0
0,1,Ayo Maff,TENSION,42,spotify:track:2zL3mQUgNwlCNZMgOE98pu,OCEANSTREET CREATIVE LTD / EMPIRE,38,38,4,543880,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Ayo Maff,0
0,2,"Ayo Maff, Fireboy DML",Dealer,106,spotify:track:5Wxkvvb6pLky16pwq4gBI3,Tunesbid / Ocean street,1,120,88,274506,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Ayo Maff,0
0,0,Ayra Starr,Hot Body,75,spotify:track:04yGQ4xzVt9LVAqop42ja6,Ayra Starr,7,71,21,346244,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Ayra Starr,0
0,1,"Ayra Starr, Rema",Whos Dat Girl,16,spotify:track:6XaN4trfoMvRFEy8HoB4nC,Ayra Starr,1,13,9,856042,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Ayra Starr,0
0,2,"Ayra Starr, Seyi Vibez",Bad Vibes (feat. Seyi Vibez),169,spotify:track:6VX4hVDmDMfClxp6EwDNQP,Mavin Global Holdings Ltd.,2,-1,81,210962,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Ayra Starr,0
0,3,"Ayra Starr, Wizkid",Gimme Dat (feat. Wizkid),102,spotify:track:1k51Q6GFWBbsaWlBB2gnzo,Republic Records,2,93,34,282987,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Ayra Starr,0
0,0,BBO,My God,153,spotify:track:0RVWYiqpXx4yl4piv0MPLM,BBO,144,157,26,228357,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BBO,0
0,0,BNXN,I Alone,141,spotify:track:6D09vfVjCFlRxOGdmja0yp,T.Y.E. / EMPIRE,6,123,25,244065,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
0,1,BNXN,Laye Mi,81,spotify:track:28NElMiahjGMfcE1G8Y6TG,T.Y.E. / EMPIRE,5,68,25,317167,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,BNXN,0
