trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,4,Bad Bunny,VOY A LLeVARTE PA PR,107,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Rimas Entertainment LLC.,8,162,42,10879776,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bad Bunny,0
0,5,"Bad Bunny, Omar Courtz, Dei V",VeLD,155,spotify:track:7d6yK8v8J484SWH5prIQiE,Rimas Entertainment LLC.,9,179,45,9650508,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bad Bunny,0
0,0,Band Aid,Do They Know It's Christmas? - 1984 Version,51,spotify:track:4Yg2w0P29BBBMixyeNjDtj,EMI,12,72,41,14386207,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Band Aid,0
0,0,Benson Boone,Beautiful Things,56,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,"Night Street Records, Inc./Warner Records Inc.",1,50,100,13964930,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Benson Boone,0
0,0,Billie Eilish,BIRDS OF A FEATHER,27,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Darkroom/Interscope Records,1,20,83,20336252,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Billie Eilish,0
0,1,Billie Eilish,WILDFLOWER,45,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Darkroom/Interscope Records,9,33,83,15389541,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Billie Eilish,0
0,0,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas - 1947 Version,53,spotify:track:3XsaSIPWvM61RIFfeb0BBR,Geffen,26,63,40,14272392,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bing Crosby,0
0,1,"Bing Crosby, The Andrews Sisters",Mele Kalikimaka (Merry Christmas),117,spotify:track:04vLj9QUXoKdRlsp3gkURo,Geffen,61,169,8,10537833,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bing Crosby,0
0,0,"Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)",192,spotify:track:7nrd0eIftH3NQLfgk20Qp9,WEA Latina,93,164,13,9009100,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Blessd,0
0,0,Bobby Helms,Jingle Bell Rock,5,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Geffen,4,6,56,35725051,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bobby Helms,1
0,0,Brenda Lee,Rockin' Around The Christmas Tree,4,spotify:track:2EjXfH91m7f8HiJN1yQg97,MCA Nashville,3,4,58,40375894,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Brenda Lee,1
0,0,Britney Spears,My Only Wish (This Year),122,spotify:track:0YWUHZPJVg4iujddsJDwhM,Jive,55,158,28,10458795,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Britney Spears,0
0,0,Bruno Mars,Just the Way You Are,142,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Elektra (NEK),34,150,152,9897121,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Bruno Mars,0
