trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,0,"MaWhoo, DJ Veek, Criimora b.k.z, ChildDaDj, Sykes",Umona (feat. Sykes),124,spotify:track:5AROirCx9LJlNF66npXCki,MaWhoo Entertainment,31,130,16,166429,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,MaWhoo,0
0,1,"MaWhoo, GL_Ceejay, Thukuthela",Bengicela,11,spotify:track:6xlxghvkH5yDv93NoHlWOx,MaWhoo Entertainment,1,9,27,652247,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,MaWhoo,0
0,0,"Mahostela 97, Shenge wasehlalankosi",Ngikheth' utshwala,59,spotify:track:7GN3vScsmnGJjt8GH93r6p,5833909 Records DK,36,67,28,244440,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Mahostela 97,0
0,0,Makhadzi Entertainment,Phikoko,85,spotify:track:7Fi7ddFnlP2Ixt4NnR4Vte,Makhadzi Entertainment,85,94,9,208266,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Makhadzi Entertainment,0
0,1,"Makhadzi Entertainment, Dr Skaro",Sesi Ka Rose (feat. Dr Skaro),153,spotify:track:1HegatsCrQ83UHOKJm3ymj,Makhadzi Entertainment,47,-1,10,145852,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Makhadzi Entertainment,0
0,2,"Makhadzi Entertainment, PrinceMJ, IG Lunar",Mujelele (feat. IG Lunar),91,spotify:track:27eP9XDKOXKrnIrDSkqBgK,Makhadzi Entertainment,79,79,2,199686,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Makhadzi Entertainment,0
0,0,"Maline Aura, Drega, MDU aka TRP",Mabebuza - Mdu aka TRP Remix,70,spotify:track:15goPz747cpNjWQP2sjo2D,Universal Music (Pty) Ltd.,46,63,19,229750,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Maline Aura,0
0,0,Mariah Carey,We Belong Together,139,spotify:track:4EI8VuxUuIHKfafU72emqz,Def Jam Recordings,36,111,198,157979,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Mariah Carey,0
0,0,Mariah the Scientist,Burning Blue,189,spotify:track:1WBD2KNkYu880G7ElAituh,Buckles Laboratories/Epic,66,136,33,129296,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Mariah the Scientist,0
0,1,"Mariah the Scientist, Kali Uchis",Is It a Crime,51,spotify:track:31Oh4pwZWjBTuRmzNtxj10,Buckles Laboratories/Epic,22,36,20,267854,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Mariah the Scientist,0
0,0,Mario,Let Me Love You,102,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,J Records,18,87,367,186499,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Mario,0
