main_artist,artist_names
THE SCOTTS,Travis Scott - Kid Cudi
TLC,
TNK,Vaal Nation - DJ Maphorisa - Ricky Lenyora
TNK MusiQ,Seun1401 - LeeMcKrazy - Scotts Maphuma - Stompiiey - Kabelo Sings - 2woshort - Bontle Smith - The Exclusive SA
TNK MusiQ,Seun1401 - Scotts Maphuma - DJ Maphorisa - Kabelo Sings
TNK MusiQ,Vaal Nation - DJ Maphorisa - Ricky Lenyora
TNS,Mpumi
TOKYOS REVENGE,
TOOL,
TOSS,Tyler ICU - Ceekay RSA - Nandipha808
TOSS,Felo Le Tee
TOSS,Tyler ICU - Young Stunna
TOTO,
Tai Verdes,
Takeoff,
Tamia,
Tate McRae,
Tate McRae,Khalid
Taylor Swift,
Taylor Swift,Florence + The Machine
Taylor Swift,Post Malone
Taylor Swift,Shawn Mendes
Taylor Swift,Panic! At The Disco - Brendon Urie
Taylor Swift,Ed Sheeran
Taylor Swift,Lana Del Rey
Taylor Swift,The Chicks
Taylor Swift,The National
Taylor Swift,Bon Iver
Taylor Swift,HAIM
Tebza De DJ,DJ Nomza The King
Tebza De DJ,Tanaka
Teddy Swims,Giveon
Teddy Swims,GIVON
Teddy Swims,
Tee Jay,Le Sax - Makwa - Basetsana - Lucille Slade - Moscow
Tee Jay,ThackzinDJ - T-Man SA - Rascoe Kaos - Kid X
Tee Jay,Mr JazziQ - Sir Trill - ThackzinDJ - Rascoe Kaos - Boohle
Tekno,Lord Afrixana - Yemi Alade - Mr Eazi
Tellaman,Nasty C - Shekhinah
Temple Boys Cpt,Sleeks
Temple Boys Cpt,Young King The Vocalist
Tems,Brent Faiyaz
Tems,J. Cole
Tems,
Tevin Campbell,
Teyana Taylor,
Teyana Taylor,Iman.
ThackzinDJ,Tee Jay - Dlala Thukzin - Sir Trill - Rascoe Kaos - Moscow - Nkosazana_Daughter - Mpura
Thak'so Ujey Choir,
Thandeka Radebe,
The 1975,
The Carters,
The Chainsmokers,
The Chainsmokers,Bebe Rexha
The Chainsmokers,Halsey
The Chainsmokers,Ty Dolla $ign - blow
The Chainsmokers,Daya
The Chainsmokers,Kygo
The Chainsmokers,Winona Oak
The Chainsmokers,Emily Warren
The Chainsmokers,Drew Love
The Chainsmokers,Coldplay
The Chainsmokers,ILLENIUM - Lennon Stella
The Chainsmokers,Kelsea Ballerini
The Chainsmokers,5 Seconds of Summer
The Game,Kanye West
The Goo Goo Dolls,
The Jackson 5,
The Kid LAROI,
The Kid LAROI,Juice WRLD
The Kid LAROI,Stunna Gambino - Polo G
The Kid LAROI,Justin Bieber
The Kid LAROI,Jung Kook - Central Cee
The Kid LAROI,Miley Cyrus
The Killers,
The Lowkeys,Swartspeare - Shizo
The Lowkeys,13 Nor Mabena - Sims Noreng - Tshego Dee - LeeMcKrazy - Ocean Biller
The Lumineers,
The Neighbourhood,
The Pogues,Kirsty MacColl
The Police,
The Ronettes,
The Soil,Thee Legacy
The Walters,
The Weeknd,
The Weeknd,Ariana Grande
The Weeknd,Future
The Weeknd,The Creator - Tyler
The Weeknd,Gesaffelstein
The Weeknd,Lil Wayne
The Weeknd,Doja Cat
The Weeknd,JENNIE - Lily-Rose Depp
The Weeknd,Playboi Carti - Madonna
The Weeknd,Kendrick Lamar
The Weeknd,Florence + The Machine - Travis Scott
The Weeknd,Anitta
The Weeknd,Daft Punk
The Weeknd,Playboi Carti
The Weeknd,Justice
The White Stripes,
Theuns Jordaan,
Thuto The Human,
ThxSoMch,
TiMO ODV,J'Something
TiMO ODV,
Tinashe,
Tion Wayne,Russ Millions - Darkoo - Buni - Fivio Foreign - Bugzy Malone - E1 (3x3) - ZT (3x3) - ArrDee
Tisto,Tate McRae
Tisto,KAROL G
Tisto,Dzeko - Preme - Post Malone
Tisto,Jonas Blue - Rita Ora
Tisto,
Tisto,Ava Max
TitoM,S.N.E - Yuppe - EeQue
TitoM,S.N.E - Burna Boy - Yuppe
TitoM,S.N.E - Yuppe - EeQue
TitoM,Lington - Yuppe
Tiwa Savage,Mr Eazi
Toby Franco,Musa Keys - Chley - Leandra.Vert
Tom Odell,
Tom Walker,
Tommy Richman,
Tones And I,
Tony Bennett,
Tony Dayimane,Lwah Ndlunkulu
Tony Dayimane,Nomfundo Moh
Tony Dayimane,
Tony Dayimane,Kwesta - Yanga Chief - Usimamane
Tony Dayimane,Usimamane
Toosii,
Topic,A7S
Toploader,
Tory Lanez,Snoop Dogg
Tory Lanez,
Tory Lanez,Quavo - Tyga
Tory Lanez,T-Pain
Tory Lanez,Gunna
Tory Lanez,Chris Brown
Train,
Travis Scott,
Travis Scott,The Weeknd - Swae Lee
Travis Scott,Beyonc
Travis Scott,Playboi Carti
Travis Scott,Young Thug - M.I.A.
Travis Scott,HVME
Travis Scott,ROSALA - Lil Baby
Travis Scott,The Weeknd - Bad Bunny
Travis Scott,Kid Cudi
Travis Scott,Westside Gunn
Travis Scott,Drake
Travis Scott,Teezo Touchdown
Travis Scott,Dave Chappelle - Yung Lean
Travis Scott,Skrillex
Travis Scott,Young Thug
Travis Scott,Future - SZA
Travis Scott,21 Savage - James Blake
Travis Scott,Rob49 - 21 Savage
Travis Scott,Kanye West - Lil Uzi Vert
Trevor Daniel,
Trevor Daniel,Selena Gomez
Tribby wadi bhozza,Buddy Sax - Shandesh - Ntate Stunna
Trinidad Cardona,
Trippie Redd,Juice WRLD - YNW Melly
Trippie Redd,PARTYNEXTDOOR
Trippie Redd,Lil Uzi Vert
Trippie Redd,Juice WRLD
Trippie Redd,Playboi Carti
Trippie Redd,Lil Durk - Polo G
Trippie Redd,
Troye Sivan,
Troye Sivan,Ariana Grande
Tshego,King Monada
Tskay,Double D - Omaan - Ocean Biller - Bepa - Jazzy Avenue
TuksinSA,
Tumisho,DJ Manzo Sa
Twenty One Pilots,
TxC,Tony Duardo
TxC,Tony Duardo - Djy Biza - LeeMcKrazy - Davido
Ty Dolla $ign,Mustard - Jhen Aiko
Ty Dolla $ign,21 Savage
Ty Dolla $ign,Kanye West - FKA twigs - Skrillex
Ty Dolla $ign,Quavo - Gucci Mane
Ty Dolla $ign,J. Cole
Ty Dolla $ign,Post Malone
Tycoon,Sly - Kabza De Small - Goldmax - Dladla Mshunqisi
Tyga,
Tyga,Nicki Minaj
Tyga,Doja Cat
Tyga,G-Eazy - Rich The Kid
Tyga,J Balvin - Chris Brown
Tyga,YG - Santana
Tyga,Pop Smoke - Jhen Aiko
Tyga,Offset
Tyla,
Tyla,Kooldrink
Tyla,Kelvin Momo
Tyla,Skillibeng - Gunna
Tyla,Tems
Tyla,Becky G
Tyla,Optimist Music ZA - Tony Duardo - Ez Maestro
Tyla,Travis Scott
Tyla Yaweh,Post Malone
Tyler,The Creator
Tyler,The Creator - Teezo Touchdown
Tyler,The Creator - Lil Wayne
Tyler,The Creator - Lil Uzi Vert - Pharrell Williams
Tyler,The Creator - 42 Dugg
Tyler,Lola Young - The Creator
Tyler,The Creator - Domo Genesis
Tyler,The Creator - DAISY WORLD
Tyler,DJ Drama - The Creator
Tyler,The Creator - Fana Hues - Brent Faiyaz
Tyler,The Creator - Kali Uchis
Tyler,The Creator - Daniel Caesar
Tyler,The Creator - Lil Wayne - Sexyy Red - GloRilla
Tyler,LaToiya Williams - The Creator - Daniel Caesar
Tyler,ScHoolboy Q - The Creator - Santigold
Tyler,YoungBoy Never Broke Again - The Creator - Ty Dolla $ign
Tyler ICU,TOSS - Chley Nkosi - Freddy K
Tyler ICU,Kabza De Small - Nicole Elocin - DJ Maphorisa
Tyler ICU,Visca - Ceeka RSA - LeeMcKrazy - Al Xapo - Tman Xpress - SjavasDaDeejay
Tyler ICU,Visca - Al xapo - Ceeka RSA - Sjavasdadeejayj - LeeMcKrazy - Tman Xpress
Tyler ICU,Al xapo - DJ Maphorisa - Tiiger - Ceeka RSA - TyroneDee - LeeMcKrazy - JaySax
Tyler ICU,Al xapo - Jay Sax - DJ Maphorisa - Tiiger - Ceeka RSA - TyroneDee - LeeMcKrazy
Tyler ICU,Al xapo - Jay Sax - DJ Maphorisa - Tiiger - Ceeka RSA - LeeMcKrazy - Tyrone Dee
Tyler ICU,Kabza De Small - Nkosazana Daughter - DJ Maphorisa
Tyler ICU,Masterpiece YVK - DJ Maphorisa - Ceeka RSA - Silas Africa - Al Xapo - M.J
Tyler ICU,Masterpiece YVK - Al xapo - DJ Maphorisa - Ceeka RSA - Silas Africa - M.J
Tyler ICU,Nandipha808 - DJ Maphorisa - Tyrondee - Ceeka RSA - Tumelo_za
Tyler ICU,Nandipha808 - DJ Maphorisa - Ceeka RSA - Tyrone Dee - Tumelo_za
Tyler ICU,Khanyisa - Tumelo_za - Tyrondee
Tyler ICU,Sweetsher - Tumelo_za - Khanyisa
Tyler ICU,Tumelo_za - Ceeka RSA
Tyler ICU,Kabza De Small - Young Stunna - DJ Maphorisa - Sir Trill
U2,
UNLIMITED SOUL,DBN Gogo
UNLIMITED SOUL,Liam Hans
UNjoko,UMzukulu
USHER,Alicia Keys
USHER,Pheelz
Ugatsheni,
Umafikizolo,
Umafikizolo,Nomfundo Moh
Umafikizolo,Umashotana
Umlabalaba,
Umlazi Gospel Choir,
Uncle Vinny,Yumbs - Kailey Botman
Uncle Waffles,Mark Khoza - Uncool MC - CowBoii - Royal MusiQ
Uncle Waffles,Nvcho - Tony Duardo - BoiBizza - Yedda - Dinky Kunene
Uncle Waffles,Ice Beats Slide - Sbuda Maleather
Uncle Waffles,Tony Duardo - Sino Msolo - BoiBizza
Uncle Waffles,2woBunnies - Jay Music - Imbongi Yosizi
Uncle Waffles,2woBunnies - Jay Music - ImbongiYosizi
Uncle Waffles,Royal MusiQ - Djy Biza - Pcee - Ohp Sage
Uncle Waffles,Royal MusiQ - Djy Biza - OHP Sage - Pcee
Uncle Waffles,Royal MusiQ - OHP Sage - Pcee
Uncle Waffles,Tony Duardo - Chley - Pcee - Justin99 - EeQue
Uncle Waffles,Uncool MC - CowBoii - Royal MusiQ - Xduppy
Usimamane,
Usimamane,Tony Dayimane - ANATII
Usimamane,CaseKlowzed
Usimamane,YoungstaCPT
Usimamane,Mo.Rena
Usimamane,Slim Ego - Okmalumkoolkat
Usimamane,K.O
Usimamane,Sjava
Usimamane,MashBeatz - Tellaman
V,
Vance Joy,
Vedo,
Venom,Raspy - Blxckie - Tshego - Riky Rick - Shishiliza - Yumbs
Vetkuk,DJ Maphorisa - Mahoota - Uncool MC - Xduppy - Ricky Lenyora - Jelly Babie
Vetkuk,Lady Du - Mahoota - Mellow & Sleazy - Fakelove - Kevi Kev - Mr. JazziQ - Mpura
Vetkuk,Mahoota - DJ Tira - Dladla Mshunqisi - Taribo West - Dr Lamondro - NtoMusica
Vhudie,
Victony,Tempoe
Victony,Tempoe - Rema - Don Toliver
Victony,Tempoe - Rema - Don Toliver
Victoria Mont,
Vigiland,Alexander Tidebrink
Vigro Deep,DJ Maphorisa - Uncool MC - Focalistic - Kabza De Small - Scotts Maphuma - Woza Sjax - Ricky Lenyora
Vigro Deep,Lady Du - Murumba Pitch
Vigro Deep,Focalistic
Vigro Deep,
Vigro Deep,Sdala The Vocalist
Vigro Deep,M.J
Vigro Deep,Mhawkeys
Vigro Deep,Focalistic - Kamo Mphela - Rams The Violinist
Vigro Deep,Sha Sha
Villosoul,Focalistic - Acutedose - Khanyisa
Vusi Nova,Jessica Mbangeni
Vusi Nova,Dumi Mkokstad
Vusinator,Soso - Killa
WALK THE MOON,
WATTS,Khalid
WILLOW,
WILLOW,Travis Barker
WOODBLOCK DJS,Mvelost - Somlolo - Set Off
WOODBLOCK DJS,Mvelost - Set Off - Somololo
WOODBLOCK DJS,Mvelost - Kwesta - Set Off - Somololo - Buzzi Lee - Tony Dayimane - Cassper Nyovest - Kane Keid
Wale,Rihanna
Wale,Sam Dew
Wale,J. Cole
Wale,Jeremih
Wallows,Clairo
Wanitwa Mos,Nkosazana Daughter - Master KG - Obeey Amor - Basetsana
Wanitwa Mos,Nkosazana Daughter - Master KG - Dalom Kids
Wanitwa Mos,Nkosazana Daughter - Master KG - Sir Trill
Wanitwa Mos,Casswell P - Nkosazana Daughter - Master KG
Wanitwa Mos,Nkosazana Daughter - Zee Nxumalo - Master KG - Big Zulu
Wanitwa Mos,Nkosazana Daughter - Harrycane - Nobuhle
Wanitwa Mos,Nkosazana Daughter - Lowsheen - Master KG
Wanitwa Mos,Seemah - Master KG - Lowsheen
Wendy Shay,
Wham!,
Whitney Houston,
WhoHeem,
Why Don't We,
Why Don't We,Macklemore
Will Linley,
William Last KRM,Takunda
Wiz Khalifa,Lil Skies
Wiz Khalifa,Swae Lee
WizKid,Damian Marley
WizKid,Tems - Justin Bieber
WizKid,Tems
WizKid,Burna Boy
WizKid,Skepta
WizKid,
WizTheMc,bees & honey
WizTheMc,bees & honey - Tyla
Wizkid,Ayra Starr
Wizkid,
XXXTENTACION,Matt Ox
XXXTENTACION,
XXXTENTACION,Lil Pump - Swae Lee - Maluma
XXXTENTACION,Trippie Redd
XXXTENTACION,Rio Santana - Andrez Babii - Judah
XXXTENTACION,Kanye West - Travis Barker
XXXTENTACION,Travis Barker
XXXTENTACION,Trippie Redd - PnB Rock
XXXTENTACION,Joey Bada$$
XamaCcombo Wa Mhana Vafana,Dj slikour
Xduppy,DJ Maphorisa - Mellow & Sleazy - Scotts Maphuma - Kabelo Sings - Pushkin
Xduppy,Young Stunna - Thuto The Human - DJ Maphorisa
Xduppy,Mellow & Sleazy - Uncool MC - Sir Trill - Ricky Lenyora - Madumane
Xolly Mncwango,
Y2K,bbno$
YANII,Mxolisi Khumalo
YBN Nahmir,
YG,2 Chainz - Big Sean - Nicki Minaj
YG,Jon Z - Tyga
YG,
YG Marley,
YNW Melly,9lokknine
YNW Melly,Kanye West
YNW Melly,
YNW Melly,Juice WRLD
YUNGBLUD,Halsey - Travis Barker
Yallunder,
Yanga Chief,Blxckie - 25K
Yanga Chief,Riky Rick - Boity - Dee Koala
Yanga Chief,
Years & Years,
Yeat,
Young Nudy,21 Savage
Young Stoner Life,Young Thug - Rowdy Rebel
Young Stoner Life,Young Thug - Travis Scott - Gunna
Young Stoner Life,Young Thug - Gunna - YTB Trench - Lil Baby
Young Stoner Life,Young Thug - Lil Uzi Vert - Yung Kayo
Young Stoner Life,Young Thug - Gunna
Young Stoner Life,Yak Gotti - Young Thug - Lil Duke - Gunna
Young Stoner Life,Young Thug - Drake - Gunna
Young Stunna,Kabza De Small - DJ Maphorisa
Young Stunna,Daliwonga - Mellow - Sleazy
Young Stunna,Kabza De Small
Young Stunna,Visca
Young Stunna,Kabza De Small - Black Motion
Young Stunna,Skroef 28 - Nkulee501
Young Stunna,Kabza De Small - DJ Maphorisa - Big Zulu
Young Stunna,Kabza De Small - Madumane
Young Stunna,Kabza De Small - Deeper Phil - Mfundo Da DJ
Young T & Bugsey,Headie One
Young Thug,Travis Scott
Young Thug,Lil Baby
Young Thug,Travis Scott - Drake
Young Thug,Future
Young Thug,Young Stoner Life - Gunna - Lil Baby
Young Thug,Strick
Young Thug,
Young Thug,Lil Uzi Vert
Young Thug,Travis Scott - Gunna
Young Thug,Gunna
Young Thug,A$AP Rocky - Post Malone
Young Thug,Drake
Young Thug,Future - Bslime
Young Thug,Juice WRLD
Young Thug,Jaden
Young Thug,T-Shyne - J. Cole
Young Thug,Travis Scott - J. Cole
Young Thug,21 Savage
Young Thug,Yak Gotti - Travis Scott - 21 Savage
Yumbs,Pcee - Uncle Vinny - Justin99
Yung Filly,
Yung Lean,
ZAYN,Zhavia
ZAYN,
ZAYN,Sia
ZAYN,Taylor Swift
ZAYN,Timbaland
Zac Efron,Zendaya
Zahara,
Zain SA,
Zakes Bantwini,Kasango
Zakwe,Zola - Big Zulu - Riot
Zan'Ten,Kyika DeSoul
Zandimaz,Nokwazi
Zandimaz,Chuchu - Michel'le - Ceejay
Zara Larsson,
Zara Larsson,MNEK
Zedd,Katy Perry
Zedd,Kehlani
Zedd,Elley Duh
Zedd,Alessia Cara
Zedd,Maren Morris - Grey
Zee Nxumalo,TBO - Dr Thulz - PYY Logdrum King - DJ Tearz
Zee Nxumalo,031CHOPPA - Shakes & Les - Pabi Cooper
Zero12Finest,
Zoli White Smoke,SmeezyOn The Beat - Kharishma
Zoli White Smoke,Tribby WaDi Bhozza - SmeezyOn The Beat
Zonke,
Zoocci Coke Dope,Blxckie - Nasty C
Zoocci Coke Dope,
Zoocci Coke Dope,Mars Baby - Lady Zamar
Zuko SA,Nwabisa-G
Zwide,uMehlabomvu - Umafikizolo
a-ha,
ajof.,K.U.B. - DIRTY COMPUTR.
benny blanco,BTS - Snoop Dogg
benny blanco,Jesse - Swae Lee
benny blanco,Halsey - Khalid
benny blanco,Juice WRLD
benny blanco,Selena Gomez - J Balvin - Tainy
benny blanco,Calvin Harris
benny blanco,Miguel - Calvin Harris
benny blanco,Juice WRLD - Brendon Urie
benny blanco,Marshmello - Vance Joy
blackbear,
charlieonnafriday,
d4vd,
dvsn,
dvsn,Snoh Aalegra
dvsn,Jessie Reyez
dvsn,Ty Dolla $ign - Buju Banton
dvsn,PARTYNEXTDOOR
dvsn,Future
evvz,
grandson,
j-hope,
j-hope,J. Cole
kwn,Kehlani
lil Shordie Scott,
mgk,
pewdiepie,Party in Backyard
rum.gold,
salem ilese,
the King will come,
twocolors,
uLazi,Thabza Tee
uLazi,Infinity MusiQ
