rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date,Week,Year,Start_Date_Dt,Artist,ArtistCount,lenOnCharts,Position_Difference
46,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,47,31,1932,2021-03-05,9,2021,2021-03-05,Travis Scott,1,8,5
56,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,46,32,1681,2021-03-06,9,2021,2021-03-06,Travis Scott,1,8,-1
57,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,56,33,1640,2021-03-07,9,2021,2021-03-07,Travis Scott,1,8,10
57,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,57,34,1700,2021-03-08,10,2021,2021-03-08,Travis Scott,1,8,1
53,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,57,35,1740,2021-03-09,10,2021,2021-03-09,Travis Scott,1,8,0
50,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,53,36,1792,2021-03-10,10,2021,2021-03-10,Travis Scott,1,8,-4
50,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,50,37,1781,2021-03-11,10,2021,2021-03-11,Travis Scott,1,8,-3
66,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,50,38,1672,2021-03-12,10,2021,2021-03-12,Travis Scott,1,8,0
64,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,66,39,1663,2021-03-13,10,2021,2021-03-13,Travis Scott,1,8,16
77,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,64,40,1578,2021-03-14,10,2021,2021-03-14,Travis Scott,1,8,-2
68,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,77,41,1706,2021-03-15,11,2021,2021-03-15,Travis Scott,1,8,13
65,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,68,42,1751,2021-03-16,11,2021,2021-03-16,Travis Scott,1,8,-9
68,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,65,43,1704,2021-03-17,11,2021,2021-03-17,Travis Scott,1,8,-3
58,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,68,44,1869,2021-03-18,11,2021,2021-03-18,Travis Scott,1,8,3
68,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,58,45,1920,2021-03-19,11,2021,2021-03-19,Travis Scott,1,8,-10
65,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,68,46,1924,2021-03-20,11,2021,2021-03-20,Travis Scott,1,8,10
67,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,65,47,1924,2021-03-21,11,2021,2021-03-21,Travis Scott,1,8,-3
66,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,67,48,1946,2021-03-22,12,2021,2021-03-22,Travis Scott,1,8,2
62,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,66,49,2110,2021-03-23,12,2021,2021-03-23,Travis Scott,1,8,-1
58,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,62,50,2112,2021-03-24,12,2021,2021-03-24,Travis Scott,1,8,-4
64,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,58,51,2136,2021-03-25,12,2021,2021-03-25,Travis Scott,1,8,-4
64,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,64,52,2089,2021-03-26,12,2021,2021-03-26,Travis Scott,1,8,6
87,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,64,53,1673,2021-03-27,12,2021,2021-03-27,Travis Scott,1,8,0
93,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,87,54,1674,2021-03-28,12,2021,2021-03-28,Travis Scott,1,8,23
79,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,93,55,1904,2021-03-29,13,2021,2021-03-29,Travis Scott,1,8,6
73,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,79,56,2003,2021-03-30,13,2021,2021-03-30,Travis Scott,1,8,-14
80,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,31,73,57,1907,2021-03-31,13,2021,2021-03-31,Travis Scott,1,8,-6
108,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,108,-1,1,1334,2021-02-01,5,2021,2021-02-01,Troye Sivan,1,8,0
138,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,108,108,2,3110,2021-02-02,5,2021,2021-02-02,Troye Sivan,1,8,109
129,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,108,138,3,2892,2021-02-03,5,2021,2021-02-03,Troye Sivan,1,8,30
99,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,99,129,4,2942,2021-02-04,5,2021,2021-02-04,Troye Sivan,1,8,-9
83,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,83,99,5,2930,2021-02-05,5,2021,2021-02-05,Troye Sivan,1,8,-30
88,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,83,83,6,2652,2021-02-06,5,2021,2021-02-06,Troye Sivan,1,8,-16
83,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,83,88,7,2636,2021-02-07,5,2021,2021-02-07,Troye Sivan,1,8,5
81,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,83,8,2717,2021-02-08,6,2021,2021-02-08,Troye Sivan,1,8,-5
100,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,81,9,1928,2021-02-09,6,2021,2021-02-09,Troye Sivan,1,8,-2
102,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,100,10,1625,2021-02-10,6,2021,2021-02-10,Troye Sivan,1,8,19
100,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,102,11,1445,2021-02-11,6,2021,2021-02-11,Troye Sivan,1,8,2
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,100,12,1229,2021-02-12,6,2021,2021-02-12,Troye Sivan,1,8,-2
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,114,13,1237,2021-02-13,6,2021,2021-02-13,Troye Sivan,1,8,14
100,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,114,14,1276,2021-02-14,6,2021,2021-02-14,Troye Sivan,1,8,0
90,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,100,15,1484,2021-02-15,7,2021,2021-02-15,Troye Sivan,1,8,-14
106,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,90,16,1356,2021-02-16,7,2021,2021-02-16,Troye Sivan,1,8,-10
99,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,106,17,1369,2021-02-17,7,2021,2021-02-17,Troye Sivan,1,8,16
98,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,99,18,1384,2021-02-18,7,2021,2021-02-18,Troye Sivan,1,8,-7
108,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,98,19,1311,2021-02-19,7,2021,2021-02-19,Troye Sivan,1,8,-1
110,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,108,20,1265,2021-02-20,7,2021,2021-02-20,Troye Sivan,1,8,10
110,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,110,21,1250,2021-02-21,7,2021,2021-02-21,Troye Sivan,1,8,2
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,110,22,1356,2021-02-22,8,2021,2021-02-22,Troye Sivan,1,8,0
125,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,114,23,1302,2021-02-23,8,2021,2021-02-23,Troye Sivan,1,8,4
115,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,125,24,1301,2021-02-24,8,2021,2021-02-24,Troye Sivan,1,8,11
105,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,115,25,1308,2021-02-25,8,2021,2021-02-25,Troye Sivan,1,8,-10
104,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,105,26,1329,2021-02-26,8,2021,2021-02-26,Troye Sivan,1,8,-10
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,104,27,1227,2021-02-27,8,2021,2021-02-27,Troye Sivan,1,8,-1
103,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,114,28,1195,2021-02-28,8,2021,2021-02-28,Troye Sivan,1,8,10
97,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,103,29,1252,2021-03-01,9,2021,2021-03-01,Troye Sivan,1,8,-11
101,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,97,30,1274,2021-03-02,9,2021,2021-03-02,Troye Sivan,1,8,-6
101,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,101,31,1295,2021-03-03,9,2021,2021-03-03,Troye Sivan,1,8,4
97,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,101,32,1296,2021-03-04,9,2021,2021-03-04,Troye Sivan,1,8,0
94,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,97,33,1342,2021-03-05,9,2021,2021-03-05,Troye Sivan,1,8,-4
100,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,94,34,1266,2021-03-06,9,2021,2021-03-06,Troye Sivan,1,8,-3
89,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,100,35,1296,2021-03-07,9,2021,2021-03-07,Troye Sivan,1,8,6
96,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,89,36,1329,2021-03-08,10,2021,2021-03-08,Troye Sivan,1,8,-11
96,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,96,37,1323,2021-03-09,10,2021,2021-03-09,Troye Sivan,1,8,7
96,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,96,38,1305,2021-03-10,10,2021,2021-03-10,Troye Sivan,1,8,0
93,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,96,39,1364,2021-03-11,10,2021,2021-03-11,Troye Sivan,1,8,0
109,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,93,40,1309,2021-03-12,10,2021,2021-03-12,Troye Sivan,1,8,-3
123,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,109,41,1252,2021-03-13,10,2021,2021-03-13,Troye Sivan,1,8,16
114,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,123,42,1259,2021-03-14,10,2021,2021-03-14,Troye Sivan,1,8,14
116,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,114,43,1298,2021-03-15,11,2021,2021-03-15,Troye Sivan,1,8,-9
116,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,116,44,1329,2021-03-16,11,2021,2021-03-16,Troye Sivan,1,8,2
120,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,116,45,1332,2021-03-17,11,2021,2021-03-17,Troye Sivan,1,8,0
128,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,120,46,1294,2021-03-18,11,2021,2021-03-18,Troye Sivan,1,8,4
124,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,128,47,1384,2021-03-19,11,2021,2021-03-19,Troye Sivan,1,8,8
128,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,124,48,1276,2021-03-20,11,2021,2021-03-20,Troye Sivan,1,8,-4
130,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,128,49,1290,2021-03-21,11,2021,2021-03-21,Troye Sivan,1,8,4
138,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,130,50,1267,2021-03-22,12,2021,2021-03-22,Troye Sivan,1,8,2
145,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,138,51,1262,2021-03-23,12,2021,2021-03-23,Troye Sivan,1,8,8
138,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,145,52,1319,2021-03-24,12,2021,2021-03-24,Troye Sivan,1,8,7
172,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,138,53,1188,2021-03-25,12,2021,2021-03-25,Troye Sivan,1,8,-7
166,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,172,54,1200,2021-03-26,12,2021,2021-03-26,Troye Sivan,1,8,34
148,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,166,55,1231,2021-03-27,12,2021,2021-03-27,Troye Sivan,1,8,-6
160,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,148,56,1189,2021-03-28,12,2021,2021-03-28,Troye Sivan,1,8,-18
153,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,160,57,1270,2021-03-29,13,2021,2021-03-29,Troye Sivan,1,8,12
158,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,153,58,1250,2021-03-30,13,2021,2021-03-30,Troye Sivan,1,8,-7
176,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,EMI Recorded Music Australia Pty Ltd,81,158,59,1179,2021-03-31,13,2021,2021-03-31,Troye Sivan,1,8,5
185,spotify:track:2LowwiemmGMzzNSH1PJprK,"V, Jin",Its Definitely You,KEYEAST,185,-1,1,1021,2021-02-01,5,2021,2021-02-01,V,1,0,0
33,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,33,-1,1,2587,2021-02-01,5,2021,2021-02-01,V,1,8,0
34,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,33,33,2,6035,2021-02-02,5,2021,2021-02-02,V,1,8,34
32,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,34,3,5171,2021-02-03,5,2021,2021-02-03,V,1,8,1
35,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,32,4,4563,2021-02-04,5,2021,2021-02-04,V,1,8,-2
35,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,35,5,4085,2021-02-05,5,2021,2021-02-05,V,1,8,3
44,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,35,6,3590,2021-02-06,5,2021,2021-02-06,V,1,8,0
39,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,44,7,3664,2021-02-07,5,2021,2021-02-07,V,1,8,9
44,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,39,8,3527,2021-02-08,6,2021,2021-02-08,V,1,8,-5
76,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,44,9,2123,2021-02-09,6,2021,2021-02-09,V,1,8,5
73,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,76,10,1867,2021-02-10,6,2021,2021-02-10,V,1,8,32
73,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,73,11,1601,2021-02-11,6,2021,2021-02-11,V,1,8,-3
84,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,73,12,1370,2021-02-12,6,2021,2021-02-12,V,1,8,0
79,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,84,13,1474,2021-02-13,6,2021,2021-02-13,V,1,8,11
72,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,79,14,1470,2021-02-14,6,2021,2021-02-14,V,1,8,-5
71,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,72,15,1596,2021-02-15,7,2021,2021-02-15,V,1,8,-7
70,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,71,16,1597,2021-02-16,7,2021,2021-02-16,V,1,8,-1
74,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,70,17,1515,2021-02-17,7,2021,2021-02-17,V,1,8,-1
69,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,74,18,1573,2021-02-18,7,2021,2021-02-18,V,1,8,4
75,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,69,19,1546,2021-02-19,7,2021,2021-02-19,V,1,8,-5
79,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,75,20,1467,2021-02-20,7,2021,2021-02-20,V,1,8,6
64,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,79,21,1607,2021-02-21,7,2021,2021-02-21,V,1,8,4
83,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,64,22,1591,2021-02-22,8,2021,2021-02-22,V,1,8,-15
91,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,83,23,1539,2021-02-23,8,2021,2021-02-23,V,1,8,19
86,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,91,24,1495,2021-02-24,8,2021,2021-02-24,V,1,8,8
89,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,86,25,1473,2021-02-25,8,2021,2021-02-25,V,1,8,-5
99,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,89,26,1369,2021-02-26,8,2021,2021-02-26,V,1,8,3
102,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,99,27,1275,2021-02-27,8,2021,2021-02-27,V,1,8,10
77,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,102,28,1352,2021-02-28,8,2021,2021-02-28,V,1,8,3
69,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,77,29,1478,2021-03-01,9,2021,2021-03-01,V,1,8,-25
82,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,69,30,1434,2021-03-02,9,2021,2021-03-02,V,1,8,-8
104,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,82,31,1287,2021-03-03,9,2021,2021-03-03,V,1,8,13
89,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,104,32,1338,2021-03-04,9,2021,2021-03-04,V,1,8,22
109,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,89,33,1255,2021-03-05,9,2021,2021-03-05,V,1,8,-15
110,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,109,34,1245,2021-03-06,9,2021,2021-03-06,V,1,8,20
97,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,110,35,1273,2021-03-07,9,2021,2021-03-07,V,1,8,1
95,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,97,36,1338,2021-03-08,10,2021,2021-03-08,V,1,8,-13
87,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,95,37,1367,2021-03-09,10,2021,2021-03-09,V,1,8,-2
98,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,87,38,1299,2021-03-10,10,2021,2021-03-10,V,1,8,-8
105,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,98,39,1289,2021-03-11,10,2021,2021-03-11,V,1,8,11
104,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,105,40,1342,2021-03-12,10,2021,2021-03-12,V,1,8,7
152,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,104,41,1145,2021-03-13,10,2021,2021-03-13,V,1,8,-1
132,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,152,42,1189,2021-03-14,10,2021,2021-03-14,V,1,8,48
130,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,132,43,1233,2021-03-15,11,2021,2021-03-15,V,1,8,-20
136,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,130,44,1230,2021-03-16,11,2021,2021-03-16,V,1,8,-2
123,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,136,45,1324,2021-03-17,11,2021,2021-03-17,V,1,8,6
124,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,123,46,1326,2021-03-18,11,2021,2021-03-18,V,1,8,-13
152,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,124,47,1236,2021-03-19,11,2021,2021-03-19,V,1,8,1
142,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,152,48,1218,2021-03-20,11,2021,2021-03-20,V,1,8,28
151,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V,Sweet Night,(주)블렌딩,32,142,49,1175,2021-03-21,11,2021,2021-03-21,V,1,8,-10
